"year","production_area","country","iso","general_name","species","common_name","sci_name","quantity","aquaculture","log10_aqua","post"
2007,31,"Panama","PAN","Lobster","SLV","tropical spiny lobsters","Panulirus spp",320,64,1.80617997398389,1
2007,41,"Panama","PAN","Lobster","UDQ","swarming squat lobster","Munida gregaria",63,0,0,1
2007,71,"Papua New Guinea","PNG","Lobster","SLV","tropical spiny lobsters","Panulirus spp",86,64,1.80617997398389,1
2007,87,"Peru","PER","Lobster","NUG","green spiny lobster","Panulirus gracilis",2,0,0,1
2007,71,"Philippines","PHL","Lobster","LOS","slipper lobsters","Scyllaridae",41,0,0,1
2007,71,"Philippines","PHL","Lobster","SLV","tropical spiny lobsters","Panulirus spp",181,64,1.80617997398389,1
2007,5,"Poland","POL","Salmon","SAL","atlantic salmon","Salmo salar",5,1378874,6.13952458263356,1
2007,27,"Poland","POL","Salmon","SAL","atlantic salmon","Salmo salar",91,1378874,6.13952458263356,1
2007,27,"Portugal","PRT","Lobster","CRW","palinurid spiny lobsters","Palinurus spp",8,0,0,1
2007,34,"Portugal","PRT","Lobster","CRW","palinurid spiny lobsters","Palinurus spp",17,0,0,1
2007,27,"Portugal","PRT","Lobster","LBE","european lobster","Homarus gammarus",3,0,0,1
2007,34,"Portugal","PRT","Lobster","NEP","norway lobster","Nephrops norvegicus",17,0,0,1
2007,27,"Portugal","PRT","Lobster","NEP","norway lobster","Nephrops norvegicus",278,0,0,1
2007,27,"Portugal","PRT","Lobster","YLL","mediterranean slipper lobster","Scyllarides latus",1,0,0,1
2007,31,"Puerto Rico","PRI","Lobster","SLC","caribbean spiny lobster","Panulirus argus",123,0,0,1
2007,51,"Qatar","QAT","Lobster","THQ","flathead lobster","Thenus orientalis",11,4,0.602059991327962,1
2007,61,"Russia","RUS","Salmon","CHE","masu salmon","Oncorhynchus masou",1,0,0,0
2007,5,"Russia","RUS","Salmon","CHE","masu salmon","Oncorhynchus masou",9,0,0,0
2007,5,"Russia","RUS","Salmon","CHI","chinook salmon","Oncorhynchus tshawytscha",254,11310,4.05346260492546,1
2007,61,"Russia","RUS","Salmon","CHI","chinook salmon","Oncorhynchus tshawytscha",575,11310,4.05346260492546,1
2007,67,"Russia","RUS","Salmon","CHU","chum salmon","Oncorhynchus keta",909,0,0,0
2007,61,"Russia","RUS","Salmon","CHU","chum salmon","Oncorhynchus keta",26469,0,0,0
2007,5,"Russia","RUS","Salmon","CHU","chum salmon","Oncorhynchus keta",28561,0,0,0
2007,61,"Russia","RUS","Salmon","COH","coho salmon","Oncorhynchus kisutch",1650,119044,5.07570751118519,1
2007,5,"Russia","RUS","Salmon","COH","coho salmon","Oncorhynchus kisutch",2303,119044,5.07570751118519,1
2007,67,"Russia","RUS","Salmon","PIN","pink salmon","Oncorhynchus gorbuscha",120,0,0,0
2007,27,"Russia","RUS","Salmon","PIN","pink salmon","Oncorhynchus gorbuscha",171,0,0,0
2007,5,"Russia","RUS","Salmon","PIN","pink salmon","Oncorhynchus gorbuscha",43593,0,0,0
2007,61,"Russia","RUS","Salmon","PIN","pink salmon","Oncorhynchus gorbuscha",219572,0,0,0
2007,5,"Russia","RUS","Salmon","SAL","atlantic salmon","Salmo salar",25,1378874,6.13952458263356,1
2007,27,"Russia","RUS","Salmon","SAL","atlantic salmon","Salmo salar",55,1378874,6.13952458263356,1
2007,67,"Russia","RUS","Salmon","SOC","sockeye salmon","Oncorhynchus nerka",337,0,0,0
2007,61,"Russia","RUS","Salmon","SOC","sockeye salmon","Oncorhynchus nerka",12959,0,0,0
2007,5,"Russia","RUS","Salmon","SOC","sockeye salmon","Oncorhynchus nerka",21370,0,0,0
2007,51,"Saudi Arabia","SAU","Lobster","THQ","flathead lobster","Thenus orientalis",37,4,0.602059991327962,1
2007,34,"Senegal","SEN","Lobster","CRW","palinurid spiny lobsters","Palinurus spp",49,0,0,1
2007,34,"Senegal","SEN","Lobster","LOS","slipper lobsters","Scyllaridae",6,0,0,1
2007,51,"Seychelles","SYC","Lobster","SLV","tropical spiny lobsters","Panulirus spp",4,64,1.80617997398389,1
2007,34,"Sierra Leone","SLE","Lobster","SLV","tropical spiny lobsters","Panulirus spp",55,64,1.80617997398389,1
2007,71,"Singapore","SGP","Lobster","LOS","slipper lobsters","Scyllaridae",24,0,0,1
2007,71,"Singapore","SGP","Lobster","SLV","tropical spiny lobsters","Panulirus spp",10,64,1.80617997398389,1
2007,51,"Somalia","SOM","Lobster","SLV","tropical spiny lobsters","Panulirus spp",500,64,1.80617997398389,1
2007,47,"South Africa","ZAF","Lobster","LBC","cape rock lobster","Jasus lalandii",2894,0,0,1
2007,51,"South Africa","ZAF","Lobster","SLN","natal spiny lobster","Palinurus delagoae",2,0,0,1
2007,47,"South Africa","ZAF","Lobster","SLS","southern spiny lobster","Palinurus gilchristi",734,0,0,1
2007,61,"South Korea","KOR","Lobster","LOJ","longlegged spiny lobster","Panulirus longipes",734,0,0,1
2007,27,"Spain","ESP","Lobster","CRW","palinurid spiny lobsters","Palinurus spp",4,0,0,1
2007,37,"Spain","ESP","Lobster","LBE","european lobster","Homarus gammarus",3,0,0,1
2007,27,"Spain","ESP","Lobster","LBE","european lobster","Homarus gammarus",11,0,0,1
2007,34,"Spain","ESP","Lobster","NEP","norway lobster","Nephrops norvegicus",3,0,0,1
2007,27,"Spain","ESP","Lobster","NEP","norway lobster","Nephrops norvegicus",547,0,0,1
2007,37,"Spain","ESP","Lobster","NEP","norway lobster","Nephrops norvegicus",579,0,0,1
2007,5,"Spain","ESP","Salmon","SAL","atlantic salmon","Salmo salar",50,1378874,6.13952458263356,1
2007,37,"Spain","ESP","Lobster","SLO","common spiny lobster","Palinurus elephas",41,0,0,1
2007,47,"St. Helena","SHN","Lobster","LBT","tristan da cunha rock lobster","Jasus tristani",351,0,0,1
2007,31,"St. Kitts & Nevis","KNA","Lobster","SLC","caribbean spiny lobster","Panulirus argus",37,0,0,1
2007,21,"St. Pierre & Miquelon","SPM","Lobster","LBA","american lobster","Homarus americanus",14,0,0,1
2007,21,"St. Pierre & Miquelon","SPM","Salmon","SAL","atlantic salmon","Salmo salar",1,1378874,6.13952458263356,1
2007,31,"St. Vincent & Grenadines","VCT","Lobster","SLC","caribbean spiny lobster","Panulirus argus",9,0,0,1
2007,27,"Sweden","SWE","Lobster","LBE","european lobster","Homarus gammarus",25,0,0,1
2007,27,"Sweden","SWE","Lobster","NEP","norway lobster","Nephrops norvegicus",1472,0,0,1
2007,5,"Sweden","SWE","Salmon","SAL","atlantic salmon","Salmo salar",20,1378874,6.13952458263356,1
2007,27,"Sweden","SWE","Salmon","SAL","atlantic salmon","Salmo salar",317,1378874,6.13952458263356,1
2007,61,"Taiwan","TWN","Lobster","IBC","japanese fan lobster","Ibacus ciliatus",1513,0,0,1
2007,61,"Taiwan","TWN","Lobster","LOJ","longlegged spiny lobster","Panulirus longipes",7,0,0,1
2007,57,"Thailand","THA","Lobster","THQ","flathead lobster","Thenus orientalis",414,4,0.602059991327962,1
2007,71,"Thailand","THA","Lobster","THQ","flathead lobster","Thenus orientalis",1457,4,0.602059991327962,1
2007,57,"Timor-Leste","TLS","Lobster","SLV","tropical spiny lobsters","Panulirus spp",15,64,1.80617997398389,1
2007,34,"Togo","TGO","Lobster","SLV","tropical spiny lobsters","Panulirus spp",1,64,1.80617997398389,1
2007,31,"Trinidad & Tobago","TTO","Lobster","SLC","caribbean spiny lobster","Panulirus argus",7,0,0,1
2007,37,"Tunisia","TUN","Lobster","CRW","palinurid spiny lobsters","Palinurus spp",57,0,0,1
2007,37,"Tunisia","TUN","Lobster","LBE","european lobster","Homarus gammarus",1,0,0,1
2007,37,"Tunisia","TUN","Lobster","NEP","norway lobster","Nephrops norvegicus",4,0,0,1
2007,37,"Turkey","TUR","Lobster","LBE","european lobster","Homarus gammarus",8,0,0,1
2007,37,"Turkey","TUR","Lobster","NEP","norway lobster","Nephrops norvegicus",7,0,0,1
2007,37,"Turkey","TUR","Lobster","SLO","common spiny lobster","Palinurus elephas",14,0,0,1
2007,31,"Turks & Caicos Islands","TCA","Lobster","SLC","caribbean spiny lobster","Panulirus argus",436,0,0,1
2007,31,"U.S. Virgin Islands","VIR","Lobster","SLC","caribbean spiny lobster","Panulirus argus",106,0,0,1
2007,27,"United Kingdom","GBR","Lobster","CRW","palinurid spiny lobsters","Palinurus spp",15,0,0,1
2007,27,"United Kingdom","GBR","Lobster","LBE","european lobster","Homarus gammarus",2786,0,0,1
2007,27,"United Kingdom","GBR","Lobster","LOQ","craylets, squat lobsters","Galatheidae",4,0,0,1
2007,27,"United Kingdom","GBR","Lobster","NEP","norway lobster","Nephrops norvegicus",44519,0,0,1
2007,27,"United Kingdom","GBR","Salmon","SAL","atlantic salmon","Salmo salar",8,1378874,6.13952458263356,1
2007,5,"United Kingdom","GBR","Salmon","SAL","atlantic salmon","Salmo salar",305,1378874,6.13952458263356,1
2007,41,"United Kingdom","GBR","Lobster","UDQ","swarming squat lobster","Munida gregaria",22,0,0,1
2007,2,"United States","USA","Salmon","CHI","chinook salmon","Oncorhynchus tshawytscha",271,11310,4.05346260492546,1
2007,77,"United States","USA","Salmon","CHI","chinook salmon","Oncorhynchus tshawytscha",724,11310,4.05346260492546,1
2007,67,"United States","USA","Salmon","CHI","chinook salmon","Oncorhynchus tshawytscha",5628,11310,4.05346260492546,1
2007,2,"United States","USA","Salmon","CHU","chum salmon","Oncorhynchus keta",867,0,0,0
2007,67,"United States","USA","Salmon","CHU","chum salmon","Oncorhynchus keta",48638,0,0,0
2007,2,"United States","USA","Salmon","COH","coho salmon","Oncorhynchus kisutch",690,119044,5.07570751118519,1
2007,67,"United States","USA","Salmon","COH","coho salmon","Oncorhynchus kisutch",11646,119044,5.07570751118519,1
2007,21,"United States","USA","Lobster","LBA","american lobster","Homarus americanus",34107,0,0,1
2007,67,"United States","USA","Salmon","PIN","pink salmon","Oncorhynchus gorbuscha",207504,0,0,0
2007,31,"United States","USA","Lobster","SLC","caribbean spiny lobster","Panulirus argus",1638,0,0,1
2007,77,"United States","USA","Lobster","SLV","tropical spiny lobsters","Panulirus spp",304,64,1.80617997398389,1
2007,67,"United States","USA","Salmon","SOC","sockeye salmon","Oncorhynchus nerka",125458,0,0,0
2007,31,"Venezuela","VEN","Lobster","SLC","caribbean spiny lobster","Panulirus argus",105,0,0,1
2007,71,"Wallis & Futuna","WLF","Lobster","SLV","tropical spiny lobsters","Panulirus spp",1,64,1.80617997398389,1
2007,51,"Yemen","YEM","Lobster","LOK","scalloped spiny lobster","Panulirus homarus",112,0,0,1
2007,27,NA,"","Lobster","CRW","palinurid spiny lobsters","Palinurus spp",1,0,0,1
2007,27,NA,"","Lobster","LBE","european lobster","Homarus gammarus",227,0,0,1
2007,51,NA,"EAZ","Lobster","SLV","tropical spiny lobsters","Panulirus spp",463,64,1.80617997398389,1
2008,37,"Albania","ALB","Lobster","NEP","norway lobster","Nephrops norvegicus",1,0,0,1
2008,37,"Albania","ALB","Lobster","SLO","common spiny lobster","Palinurus elephas",3,0,0,1
2008,37,"Algeria","DZA","Lobster","CRW","palinurid spiny lobsters","Palinurus spp",131,0,0,1
2008,37,"Algeria","DZA","Lobster","NEP","norway lobster","Nephrops norvegicus",53,0,0,1
2008,77,"American Samoa","ASM","Lobster","SLV","tropical spiny lobsters","Panulirus spp",1,1084,3.03502928220237,1
2008,31,"Anguilla","AIA","Lobster","SLC","caribbean spiny lobster","Panulirus argus",232,0,0,1
2008,31,"Antigua & Barbuda","ATG","Lobster","SLC","caribbean spiny lobster","Panulirus argus",165,0,0,1
2008,81,"Australia","AUS","Salmon","ASA","australian salmon","Arripis trutta",1449,0,0,0
2008,57,"Australia","AUS","Salmon","ASA","australian salmon","Arripis trutta",1488,0,0,0
2008,57,"Australia","AUS","Lobster","JSN","southern rock lobster","Jasus novaehollandiae",4099,0,0,1
2008,57,"Australia","AUS","Lobster","LOA","australian spiny lobster","Panulirus cygnus",8990,0,0,1
2008,81,"Australia","AUS","Lobster","LOG","green rock lobster","Jasus verreauxi",122,0,0,1
2008,81,"Australia","AUS","Lobster","LOS","slipper lobsters","Scyllaridae",2,0,0,1
2008,57,"Australia","AUS","Lobster","LOS","slipper lobsters","Scyllaridae",20,0,0,1
2008,71,"Australia","AUS","Lobster","LOS","slipper lobsters","Scyllaridae",33,0,0,1
2008,57,"Australia","AUS","Lobster","MWF","metanephrops lobsters","Metanephrops spp",15,0,0,1
2008,71,"Australia","AUS","Lobster","MWF","metanephrops lobsters","Metanephrops spp",24,0,0,1
2008,71,"Australia","AUS","Lobster","SLV","tropical spiny lobsters","Panulirus spp",655,1084,3.03502928220237,1
2008,31,"Bahamas","BHS","Lobster","SLC","caribbean spiny lobster","Panulirus argus",6896,0,0,1
2008,51,"Bahrain","BHR","Lobster","THQ","flathead lobster","Thenus orientalis",6,4,0.602059991327962,1
2008,27,"Belgium","BEL","Lobster","LBE","european lobster","Homarus gammarus",4,0,0,1
2008,27,"Belgium","BEL","Lobster","NEP","norway lobster","Nephrops norvegicus",212,0,0,1
2008,34,"Belize","BLZ","Lobster","CRW","palinurid spiny lobsters","Palinurus spp",119,0,0,1
2008,31,"Belize","BLZ","Lobster","SLC","caribbean spiny lobster","Panulirus argus",642,0,0,1
2008,34,"Benin","BEN","Lobster","SLV","tropical spiny lobsters","Panulirus spp",8,1084,3.03502928220237,1
2008,31,"Bermuda","BMU","Lobster","SLC","caribbean spiny lobster","Panulirus argus",31,0,0,1
2008,31,"Bermuda","BMU","Lobster","SLV","tropical spiny lobsters","Panulirus spp",3,1084,3.03502928220237,1
2008,41,"Brazil","BRA","Lobster","SLC","caribbean spiny lobster","Panulirus argus",6589,0,0,1
2008,31,"British Virgin Islands","VGB","Lobster","SLC","caribbean spiny lobster","Panulirus argus",40,0,0,1
2008,34,"Cameroon","CMR","Lobster","SLV","tropical spiny lobsters","Panulirus spp",1,1084,3.03502928220237,1
2008,67,"Canada","CAN","Salmon","CHI","chinook salmon","Oncorhynchus tshawytscha",940,9152,3.96151601144895,1
2008,67,"Canada","CAN","Salmon","CHU","chum salmon","Oncorhynchus keta",1727,0,0,0
2008,67,"Canada","CAN","Salmon","COH","coho salmon","Oncorhynchus kisutch",368,105126,5.02171014000612,1
2008,21,"Canada","CAN","Lobster","LBA","american lobster","Homarus americanus",58984,0,0,1
2008,67,"Canada","CAN","Salmon","PIN","pink salmon","Oncorhynchus gorbuscha",353,0,0,0
2008,67,"Canada","CAN","Salmon","SOC","sockeye salmon","Oncorhynchus nerka",1958,0,0,0
2008,34,"Cape Verde","CPV","Lobster","CRW","palinurid spiny lobsters","Palinurus spp",6,0,0,1
2008,34,"Cape Verde","CPV","Lobster","SLV","tropical spiny lobsters","Panulirus spp",2,1084,3.03502928220237,1
2008,87,"Chile","CHL","Lobster","CZJ","blue squat lobster","Cervimunida johni",5552,0,0,1
2008,87,"Chile","CHL","Lobster","LOF","juan fernandez rock lobster","Jasus frontalis",57,0,0,1
2008,87,"Chile","CHL","Lobster","LOQ","craylets, squat lobsters","Galatheidae",139,0,0,1
2008,87,"Chile","CHL","Lobster","PQG","carrot squat lobster","Pleuroncodes monodon",1336,0,0,1
2008,87,"Colombia","COL","Lobster","NUG","green spiny lobster","Panulirus gracilis",1,0,0,1
2008,31,"Colombia","COL","Lobster","SLC","caribbean spiny lobster","Panulirus argus",268,0,0,1
2008,51,"Comoros","COM","Lobster","SLV","tropical spiny lobsters","Panulirus spp",28,1084,3.03502928220237,1
2008,34,"Congo - Brazzaville","COG","Lobster","SLV","tropical spiny lobsters","Panulirus spp",101,1084,3.03502928220237,1
2008,31,"Costa Rica","CRI","Lobster","SLC","caribbean spiny lobster","Panulirus argus",30,0,0,1
2008,77,"Costa Rica","CRI","Lobster","SLV","tropical spiny lobsters","Panulirus spp",9,1084,3.03502928220237,1
2008,34,"Côte d’Ivoire","CIV","Lobster","SLV","tropical spiny lobsters","Panulirus spp",12,1084,3.03502928220237,1
2008,37,"Croatia","HRV","Lobster","LBE","european lobster","Homarus gammarus",14,0,0,1
2008,37,"Croatia","HRV","Lobster","NEP","norway lobster","Nephrops norvegicus",201,0,0,1
2008,31,"Cuba","CUB","Lobster","SLC","caribbean spiny lobster","Panulirus argus",5725,0,0,1
2008,37,"Cyprus","CYP","Lobster","SLO","common spiny lobster","Palinurus elephas",1,0,0,1
2008,27,"Denmark","DNK","Lobster","LBE","european lobster","Homarus gammarus",9,0,0,1
2008,27,"Denmark","DNK","Lobster","NEP","norway lobster","Nephrops norvegicus",4290,0,0,1
2008,5,"Denmark","DNK","Salmon","SAL","atlantic salmon","Salmo salar",9,1451266.9,6.16174729013441,1
2008,27,"Denmark","DNK","Salmon","SAL","atlantic salmon","Salmo salar",19,1451266.9,6.16174729013441,1
2008,31,"Dominican Republic","DOM","Lobster","SLC","caribbean spiny lobster","Panulirus argus",1272,0,0,1
2008,51,"Egypt","EGY","Lobster","SLV","tropical spiny lobsters","Panulirus spp",12,1084,3.03502928220237,1
2008,77,"El Salvador","SLV","Lobster","SLV","tropical spiny lobsters","Panulirus spp",4,1084,3.03502928220237,1
2008,5,"Estonia","EST","Salmon","SAL","atlantic salmon","Salmo salar",1,1451266.9,6.16174729013441,1
2008,27,"Estonia","EST","Salmon","SAL","atlantic salmon","Salmo salar",8,1451266.9,6.16174729013441,1
2008,27,"Faroe Islands","FRO","Lobster","NEP","norway lobster","Nephrops norvegicus",54,0,0,1
2008,71,"Fiji","FJI","Lobster","SLV","tropical spiny lobsters","Panulirus spp",190,1084,3.03502928220237,1
2008,5,"Finland","FIN","Salmon","SAL","atlantic salmon","Salmo salar",255,1451266.9,6.16174729013441,1
2008,27,"Finland","FIN","Salmon","SAL","atlantic salmon","Salmo salar",365,1451266.9,6.16174729013441,1
2008,27,"France","FRA","Lobster","LBE","european lobster","Homarus gammarus",365,0,0,1
2008,27,"France","FRA","Lobster","LOQ","craylets, squat lobsters","Galatheidae",24,0,0,1
2008,37,"France","FRA","Lobster","NEP","norway lobster","Nephrops norvegicus",3,0,0,1
2008,27,"France","FRA","Lobster","NEP","norway lobster","Nephrops norvegicus",4497,0,0,1
2008,27,"France","FRA","Lobster","PSL","pink spiny lobster","Palinurus mauritanicus",6,0,0,1
2008,27,"France","FRA","Salmon","SAL","atlantic salmon","Salmo salar",5,1451266.9,6.16174729013441,1
2008,27,"France","FRA","Lobster","SLO","common spiny lobster","Palinurus elephas",17,0,0,1
2008,77,"French Polynesia","PYF","Lobster","SLV","tropical spiny lobsters","Panulirus spp",55,1084,3.03502928220237,1
2008,51,"French Southern Territories","ATF","Lobster","JSP","st.paul rock lobster","Jasus paulensis",400,0,0,1
2008,34,"Gabon","GAB","Lobster","SLV","tropical spiny lobsters","Panulirus spp",8,1084,3.03502928220237,1
2008,34,"Gambia","GMB","Lobster","CRW","palinurid spiny lobsters","Palinurus spp",38,0,0,1
2008,27,"Germany","DEU","Lobster","LBE","european lobster","Homarus gammarus",1,0,0,1
2008,27,"Germany","DEU","Lobster","NEP","norway lobster","Nephrops norvegicus",286,0,0,1
2008,27,"Germany","DEU","Salmon","SAL","atlantic salmon","Salmo salar",25,1451266.9,6.16174729013441,1
2008,34,"Ghana","GHA","Lobster","SLV","tropical spiny lobsters","Panulirus spp",25,1084,3.03502928220237,1
2008,37,"Greece","GRC","Lobster","LBE","european lobster","Homarus gammarus",93,0,0,1
2008,34,"Greece","GRC","Lobster","LBE","european lobster","Homarus gammarus",255,0,0,1
2008,37,"Greece","GRC","Lobster","NEP","norway lobster","Nephrops norvegicus",478,0,0,1
2008,37,"Greece","GRC","Lobster","SLO","common spiny lobster","Palinurus elephas",45,0,0,1
2008,31,"Grenada","GRD","Lobster","SLC","caribbean spiny lobster","Panulirus argus",10,0,0,1
2008,31,"Haiti","HTI","Lobster","SLC","caribbean spiny lobster","Panulirus argus",650,0,0,1
2008,31,"Honduras","HND","Lobster","SLC","caribbean spiny lobster","Panulirus argus",4295,0,0,1
2008,77,"Honduras","HND","Lobster","SLV","tropical spiny lobsters","Panulirus spp",1,1084,3.03502928220237,1
2008,27,"Iceland","ISL","Lobster","NEP","norway lobster","Nephrops norvegicus",2070,0,0,1
2008,5,"Iceland","ISL","Salmon","SAL","atlantic salmon","Salmo salar",174,1451266.9,6.16174729013441,1
2008,57,"Indonesia","IDN","Lobster","SLV","tropical spiny lobsters","Panulirus spp",2623,1084,3.03502928220237,1
2008,71,"Indonesia","IDN","Lobster","SLV","tropical spiny lobsters","Panulirus spp",7273,1084,3.03502928220237,1
2008,51,"Iran","IRN","Lobster","SLV","tropical spiny lobsters","Panulirus spp",10,1084,3.03502928220237,1
2008,27,"Ireland","IRL","Lobster","CRW","palinurid spiny lobsters","Palinurus spp",18,0,0,1
2008,27,"Ireland","IRL","Lobster","LBE","european lobster","Homarus gammarus",499,0,0,1
2008,27,"Ireland","IRL","Lobster","NEP","norway lobster","Nephrops norvegicus",9226,0,0,1
2008,5,"Ireland","IRL","Salmon","SAL","atlantic salmon","Salmo salar",89,1451266.9,6.16174729013441,1
2008,27,"Isle of Man","IMN","Lobster","LBE","european lobster","Homarus gammarus",44,0,0,1
2008,27,"Isle of Man","IMN","Lobster","NEP","norway lobster","Nephrops norvegicus",52,0,0,1
2008,37,"Italy","ITA","Lobster","LBE","european lobster","Homarus gammarus",16,0,0,1
2008,37,"Italy","ITA","Lobster","NEP","norway lobster","Nephrops norvegicus",3551,0,0,1
2008,37,"Italy","ITA","Lobster","SLO","common spiny lobster","Palinurus elephas",254,0,0,1
2008,31,"Jamaica","JAM","Lobster","SLC","caribbean spiny lobster","Panulirus argus",150,0,0,1
2008,4,"Japan","JPN","Salmon","CHE","masu salmon","Oncorhynchus masou",15,0,0,0
2008,61,"Japan","JPN","Salmon","CHE","masu salmon","Oncorhynchus masou",1362,0,0,0
2008,61,"Japan","JPN","Salmon","CHI","chinook salmon","Oncorhynchus tshawytscha",119,9152,3.96151601144895,1
2008,4,"Japan","JPN","Salmon","CHU","chum salmon","Oncorhynchus keta",9525,0,0,0
2008,61,"Japan","JPN","Salmon","CHU","chum salmon","Oncorhynchus keta",164671,0,0,0
2008,61,"Japan","JPN","Salmon","COH","coho salmon","Oncorhynchus kisutch",122,105126,5.02171014000612,1
2008,61,"Japan","JPN","Lobster","LOJ","longlegged spiny lobster","Panulirus longipes",1401,0,0,1
2008,4,"Japan","JPN","Salmon","PIN","pink salmon","Oncorhynchus gorbuscha",731,0,0,0
2008,61,"Japan","JPN","Salmon","PIN","pink salmon","Oncorhynchus gorbuscha",11452,0,0,0
2008,61,"Japan","JPN","Salmon","SOC","sockeye salmon","Oncorhynchus nerka",2585,0,0,0
2008,51,"Kenya","KEN","Lobster","SLV","tropical spiny lobsters","Panulirus spp",112,1084,3.03502928220237,1
2008,5,"Latvia","LVA","Salmon","SAL","atlantic salmon","Salmo salar",4,1451266.9,6.16174729013441,1
2008,27,"Latvia","LVA","Salmon","SAL","atlantic salmon","Salmo salar",5,1451266.9,6.16174729013441,1
2008,27,"Lithuania","LTU","Salmon","SAL","atlantic salmon","Salmo salar",1,1451266.9,6.16174729013441,1
2008,5,"Lithuania","LTU","Salmon","SAL","atlantic salmon","Salmo salar",1,1451266.9,6.16174729013441,1
2008,51,"Madagascar","MDG","Lobster","SLV","tropical spiny lobsters","Panulirus spp",450,1084,3.03502928220237,1
2008,57,"Malaysia","MYS","Lobster","SLV","tropical spiny lobsters","Panulirus spp",24,1084,3.03502928220237,1
2008,71,"Malaysia","MYS","Lobster","SLV","tropical spiny lobsters","Panulirus spp",1088,1084,3.03502928220237,1
2008,37,"Malta","MLT","Lobster","NEP","norway lobster","Nephrops norvegicus",1,0,0,1
2008,37,"Malta","MLT","Lobster","SLO","common spiny lobster","Palinurus elephas",1,0,0,1
2008,31,"Martinique","MTQ","Lobster","SLC","caribbean spiny lobster","Panulirus argus",200,0,0,1
2008,51,"Mauritius","MUS","Lobster","SLV","tropical spiny lobsters","Panulirus spp",12,1084,3.03502928220237,1
2008,31,"Mexico","MEX","Lobster","SLC","caribbean spiny lobster","Panulirus argus",531,0,0,1
2008,77,"Mexico","MEX","Lobster","SLV","tropical spiny lobsters","Panulirus spp",2056,1084,3.03502928220237,1
2008,71,"Micronesia (Federated States of)","FSM","Lobster","SLV","tropical spiny lobsters","Panulirus spp",20,1084,3.03502928220237,1
2008,37,"Morocco","MAR","Lobster","CRW","palinurid spiny lobsters","Palinurus spp",2,0,0,1
2008,34,"Morocco","MAR","Lobster","CRW","palinurid spiny lobsters","Palinurus spp",254,0,0,1
2008,34,"Morocco","MAR","Lobster","LBE","european lobster","Homarus gammarus",9,0,0,1
2008,34,"Morocco","MAR","Lobster","LOS","slipper lobsters","Scyllaridae",62,0,0,1
2008,34,"Morocco","MAR","Lobster","NEP","norway lobster","Nephrops norvegicus",27,0,0,1
2008,37,"Morocco","MAR","Lobster","YLL","mediterranean slipper lobster","Scyllarides latus",62,0,0,1
2008,51,"Mozambique","MOZ","Lobster","NEM","mozambique lobster","Metanephrops mozambicus",100,0,0,1
2008,51,"Mozambique","MOZ","Lobster","VLO","spiny lobsters","Palinuridae",5,0,0,1
2008,47,"Namibia","NAM","Lobster","LBC","cape rock lobster","Jasus lalandii",196,0,0,1
2008,27,"Netherlands","NLD","Lobster","LBE","european lobster","Homarus gammarus",22,0,0,1
2008,27,"Netherlands","NLD","Lobster","NEP","norway lobster","Nephrops norvegicus",737,0,0,1
2008,71,"New Caledonia","NCL","Lobster","SLV","tropical spiny lobsters","Panulirus spp",9,1084,3.03502928220237,1
2008,81,"New Zealand","NZL","Salmon","ASA","australian salmon","Arripis trutta",2495,0,0,0
2008,81,"New Zealand","NZL","Salmon","CHI","chinook salmon","Oncorhynchus tshawytscha",7,9152,3.96151601144895,1
2008,81,"New Zealand","NZL","Lobster","LOG","green rock lobster","Jasus verreauxi",32,0,0,1
2008,81,"New Zealand","NZL","Lobster","LOR","red rock lobster","Jasus edwardsii",2749,0,0,1
2008,81,"New Zealand","NZL","Lobster","MEC","new zealand lobster","Metanephrops challengeri",609,0,0,1
2008,77,"Nicaragua","NIC","Lobster","LOQ","craylets, squat lobsters","Galatheidae",2868,0,0,1
2008,77,"Nicaragua","NIC","Lobster","NUG","green spiny lobster","Panulirus gracilis",151,0,0,1
2008,31,"Nicaragua","NIC","Lobster","SLC","caribbean spiny lobster","Panulirus argus",4186,0,0,1
2008,34,"Nigeria","NGA","Lobster","SLV","tropical spiny lobsters","Panulirus spp",2265,1084,3.03502928220237,1
2008,71,"Northern Mariana Islands","MNP","Lobster","SLV","tropical spiny lobsters","Panulirus spp",1,1084,3.03502928220237,1
2008,27,"Norway","NOR","Lobster","LBE","european lobster","Homarus gammarus",44,0,0,1
2008,27,"Norway","NOR","Lobster","NEP","norway lobster","Nephrops norvegicus",331,0,0,1
2008,27,"Norway","NOR","Salmon","SAL","atlantic salmon","Salmo salar",388,1451266.9,6.16174729013441,1
2008,5,"Norway","NOR","Salmon","SAL","atlantic salmon","Salmo salar",424,1451266.9,6.16174729013441,1
2008,51,"Oman","OMN","Lobster","SLV","tropical spiny lobsters","Panulirus spp",157,1084,3.03502928220237,1
2008,51,"Pakistan","PAK","Lobster","SLV","tropical spiny lobsters","Panulirus spp",603,1084,3.03502928220237,1
2008,71,"Palau","PLW","Lobster","SLV","tropical spiny lobsters","Panulirus spp",4,1084,3.03502928220237,1
2008,31,"Panama","PAN","Lobster","SLV","tropical spiny lobsters","Panulirus spp",199,1084,3.03502928220237,1
2008,71,"Papua New Guinea","PNG","Lobster","SLV","tropical spiny lobsters","Panulirus spp",49,1084,3.03502928220237,1
2008,71,"Philippines","PHL","Lobster","LOS","slipper lobsters","Scyllaridae",59,0,0,1
