"year","country","genus","species","sci_name","quantity","aquaculture","post","group","year_start"
1988,"SYR","Merluccius","HKE","Merluccius merluccius",85,0,1,0,1984.6
1988,"SYR","Sardinella","SIX","Sardinella spp",223,0,1,0,1984.6
1988,"SYR","Scomber","MAC","Scomber scombrus",74,0,1,0,1984.6
1988,"TGO","Engraulis","ANE","Engraulis encrasicolus",8945,0,1,0,1984.6
1988,"TGO","Sardinella","SAA","Sardinella aurita",268,0,1,0,1984.6
1988,"TGO","Sardinella","SAE","Sardinella maderensis",142,0,1,0,1984.6
1988,"TGO","Scomber","VMA","Scomber colias",237,0,1,0,1984.6
1988,"TGO","Sepiidae,","CTL","Sepiidae, Sepiolidae",1,0,1,0,1984.6
1988,"TGO","Trichiurus","LHT","Trichiurus lepturus",2,0,1,0,1984.6
1988,"THA","Auxis","FRZ","Auxis thazard, A. rochei",27658,0,1,0,1984.6
1988,"THA","Decapterus","RUS","Decapterus russelli",31759,0,1,0,1984.6
1988,"THA","Loligo","SQC","Loligo spp",67176,0,1,0,1984.6
1988,"THA","Nemipterus","THB","Nemipterus spp",29559,0,1,0,1984.6
1988,"THA","Rastrelliger","RAG","Rastrelliger kanagurta",25808,0,1,0,1984.6
1988,"THA","Rastrelliger","RAX","Rastrelliger spp",111657,0,1,0,1984.6
1988,"THA","Sardinella","SIX","Sardinella spp",123739,0,1,0,1984.6
1988,"THA","Scomberomorus","KGX","Scomberomorus spp",15258,0,1,0,1984.6
1988,"THA","Sepiidae,","CTL","Sepiidae, Sepiolidae",45308,0,1,0,1984.6
1988,"THA","Trichiurus","LHT","Trichiurus lepturus",5869,0,1,0,1984.6
1988,"TKM","Clupeonella","CLA","Clupeonella cultriventris",43263,0,1,0,1984.6
1988,"TON","Katsuwonus","SKJ","Katsuwonus pelamis",2,0,1,0,1984.6
1988,"TTO","Katsuwonus","SKJ","Katsuwonus pelamis",1,0,1,0,1984.6
1988,"TTO","Scomberomorus","BRS","Scomberomorus brasiliensis",2704,0,1,0,1984.6
1988,"TTO","Scomberomorus","KGM","Scomberomorus cavalla",752,0,1,0,1984.6
1988,"TUN","Auxis","FRZ","Auxis thazard, A. rochei",588,0,1,0,1984.6
1988,"TUN","Engraulis","ANE","Engraulis encrasicolus",182,0,1,0,1984.6
1988,"TUN","Loligo","SQC","Loligo spp",252,0,1,0,1984.6
1988,"TUN","Merluccius","HKE","Merluccius merluccius",508,0,1,0,1984.6
1988,"TUN","Sardina","PIL","Sardina pilchardus",18099,0,1,0,1984.6
1988,"TUN","Sardinella","SIX","Sardinella spp",2049,0,1,0,1984.6
1988,"TUN","Scomber","VMA","Scomber colias",2430,0,1,0,1984.6
1988,"TUR","Engraulis","ANE","Engraulis encrasicolus",310618,0,1,0,1984.6
1988,"TUR","Loligo","SQC","Loligo spp",3398,0,1,0,1984.6
1988,"TUR","Micromesistius","WHB","Micromesistius poutassou",1086,0,1,0,1984.6
1988,"TUR","Sardina","PIL","Sardina pilchardus",14513,0,1,0,1984.6
1988,"TUR","Scomber","MAC","Scomber scombrus",1545,0,1,0,1984.6
1988,"TUR","Scomber","VMA","Scomber colias",32280,0,1,0,1984.6
1988,"TUV","Katsuwonus","SKJ","Katsuwonus pelamis",1069,0,1,0,1984.6
1988,"TWN","Auxis","FRZ","Auxis thazard, A. rochei",5,0,1,0,1984.6
1988,"TWN","Illex","SQA","Illex argentinus",129177,0,1,0,1984.6
1988,"TWN","Katsuwonus","SKJ","Katsuwonus pelamis",31329,0,1,0,1984.6
1988,"TWN","Loligo","SQC","Loligo spp",56556,0,1,0,1984.6
1988,"TWN","Nemipterus","THG","Nemipterus virgatus",9760,0,1,0,1984.6
1988,"TWN","Scomber","MAS","Scomber japonicus",32810,0,1,0,1984.6
1988,"TWN","Scomberomorus","NPH","Scomberomorus niphonius",10370,0,1,0,1984.6
1988,"TWN","Sepiidae,","CTL","Sepiidae, Sepiolidae",19283,0,1,0,1984.6
1988,"TWN","Theragra","ALK","Theragra chalcogramma",952,0,1,0,1984.6
1988,"TWN","Todarodes","SQJ","Todarodes pacificus",22228,0,1,0,1984.6
1988,"TWN","Trichiurus","LHT","Trichiurus lepturus",29907,0,1,0,1984.6
1988,"TZA","Auxis","FRZ","Auxis thazard, A. rochei",23,0,1,0,1984.6
1988,"TZA","Katsuwonus","SKJ","Katsuwonus pelamis",23,0,1,0,1984.6
1988,"TZA","Nemipterus","THB","Nemipterus spp",464,0,1,0,1984.6
1988,"TZA","Rastrelliger","RAG","Rastrelliger kanagurta",1191,0,1,0,1984.6
1988,"TZA","Sardinella","SIX","Sardinella spp",10174,0,1,0,1984.6
1988,"TZA","Scomberomorus","KGX","Scomberomorus spp",1489,0,1,0,1984.6
1988,"UKR","Clupeonella","CLA","Clupeonella cultriventris",27427,0,1,0,1984.6
1988,"UKR","Engraulis","ANA","Engraulis anchoita",147,0,1,0,1984.6
1988,"UKR","Engraulis","ANE","Engraulis encrasicolus",115307,0,1,0,1984.6
1988,"UKR","Loliginidae,","SQU","Loliginidae, Ommastrephidae",6776,0,1,0,1984.6
1988,"UKR","Macruronus","GRM","Macruronus magellanicus",31405,0,1,0,1984.6
1988,"UKR","Merluccius","HKC","Merluccius capensis, M.paradoxus",55708,0,1,0,1984.6
1988,"UKR","Merluccius","HKM","Merluccius senegalensis",1108,0,1,0,1984.6
1988,"UKR","Merluccius","HKP","Merluccius hubbsi",809,0,1,0,1984.6
1988,"UKR","Micromesistius","POS","Micromesistius australis",15372,0,1,0,1984.6
1988,"UKR","Micromesistius","WHB","Micromesistius poutassou",670,0,1,0,1984.6
1988,"UKR","Rastrelliger","RAX","Rastrelliger spp",11563,0,1,0,1984.6
1988,"UKR","Sardina","PIL","Sardina pilchardus",73671,0,1,0,1984.6
1988,"UKR","Sardinella","SAA","Sardinella aurita",39051,0,1,0,1984.6
1988,"UKR","Sardinella","SIX","Sardinella spp",1889,0,1,0,1984.6
1988,"UKR","Scomber","MAS","Scomber japonicus",941,0,1,0,1984.6
1988,"UKR","Scomber","VMA","Scomber colias",78958,0,1,0,1984.6
1988,"UKR","Sepiidae,","CTL","Sepiidae, Sepiolidae",29,0,1,0,1984.6
1988,"UKR","Sprattus","SPR","Sprattus sprattus",39800,0,1,0,1984.6
1988,"UKR","Trichiurus","LHT","Trichiurus lepturus",177,0,1,0,1984.6
1988,"URY","Brevoortia","MHP","Brevoortia pectinata",32,0,1,0,1984.6
1988,"URY","Engraulis","ANA","Engraulis anchoita",601,0,1,0,1984.6
1988,"URY","Illex","SQA","Illex argentinus",3652,0,1,0,1984.6
1988,"URY","Merluccius","HKP","Merluccius hubbsi",60736,0,1,0,1984.6
1988,"URY","Scomber","VMA","Scomber colias",2,0,1,0,1984.6
1988,"USA","Ammodytes","SAN","Ammodytes spp",58,0,1,0,1984.6
1988,"USA","Brevoortia","MHA","Brevoortia tyrannus",360462,0,1,0,1984.6
1988,"USA","Brevoortia","MHG","Brevoortia patronus",638733,0,1,0,1984.6
1988,"USA","Clupea","HEP","Clupea pallasii",59617,0,1,0,1984.6
1988,"USA","Clupea","HER","Clupea harengus",41003,0,1,0,1984.6
1988,"USA","Engraulis","NPA","Engraulis mordax",5636,0,1,0,1984.6
1988,"USA","Illex","SQI","Illex illecebrosus",2043,0,1,0,1984.6
1988,"USA","Katsuwonus","SKJ","Katsuwonus pelamis",136079,0,1,0,1984.6
1988,"USA","Loliginidae,","SQU","Loliginidae, Ommastrephidae",36549,0,1,0,1984.6
1988,"USA","Loligo","SQL","Loligo pealeii",19090,0,1,0,1984.6
1988,"USA","Merluccius","HKS","Merluccius bilinearis",16134,0,1,0,1984.6
1988,"USA","Merluccius","NHA","Merluccius productus",142921,0,1,0,1984.6
1988,"USA","Pandalus","PRA","Pandalus borealis",3651,0,1,0,1984.6
1988,"USA","Placopecten","SCA","Placopecten magellanicus",115852,0,1,0,1984.6
1988,"USA","Sardinella","SAA","Sardinella aurita",1770,0,1,0,1984.6
1988,"USA","Scomber","MAC","Scomber scombrus",12375,0,1,0,1984.6
1988,"USA","Scomber","MAS","Scomber japonicus",45514,0,1,0,1984.6
1988,"USA","Scomber","VMA","Scomber colias",1,0,1,0,1984.6
1988,"USA","Scomberomorus","KGM","Scomberomorus cavalla",1954,0,1,0,1984.6
1988,"USA","Scomberomorus","SSM","Scomberomorus maculatus",1922,0,1,0,1984.6
1988,"USA","Theragra","ALK","Theragra chalcogramma",1396849,0,1,0,1984.6
1988,"VCT","Katsuwonus","SKJ","Katsuwonus pelamis",17,0,1,0,1984.6
1988,"VCT","Loliginidae,","SQU","Loliginidae, Ommastrephidae",91,0,1,0,1984.6
1988,"VCT","Sepiidae,","CTL","Sepiidae, Sepiolidae",1054,0,1,0,1984.6
1988,"VEN","Auxis","FRZ","Auxis thazard, A. rochei",2515,0,1,0,1984.6
1988,"VEN","Katsuwonus","SKJ","Katsuwonus pelamis",14539,0,1,0,1984.6
1988,"VEN","Loligo","SQC","Loligo spp",2671,0,1,0,1984.6
1988,"VEN","Sardinella","SAA","Sardinella aurita",59275,0,1,0,1984.6
1988,"VEN","Scomber","VMA","Scomber colias",321,0,1,0,1984.6
1988,"VEN","Scomberomorus","BRS","Scomberomorus brasiliensis",1743,0,1,0,1984.6
1988,"VEN","Scomberomorus","KGM","Scomberomorus cavalla",1335,0,1,0,1984.6
1988,"VEN","Trichiurus","LHT","Trichiurus lepturus",1694,0,1,0,1984.6
1988,"VUT","Katsuwonus","SKJ","Katsuwonus pelamis",6490,0,1,0,1984.6
1988,"YEM","Auxis","FRZ","Auxis thazard, A. rochei",75,0,1,0,1984.6
1988,"YEM","Rastrelliger","RAG","Rastrelliger kanagurta",5363,0,1,0,1984.6
1988,"YEM","Scomberomorus","COM","Scomberomorus commerson",2634,0,1,0,1984.6
1988,"YEM","Scomberomorus","GUT","Scomberomorus guttatus",22,0,1,0,1984.6
1988,"YEM","Sepiidae,","CTL","Sepiidae, Sepiolidae",2169,0,1,0,1984.6
1988,"YUG","Auxis","FRZ","Auxis thazard, A. rochei",41,0,1,0,1984.6
1988,"YUG","Engraulis","ANE","Engraulis encrasicolus",327,0,1,0,1984.6
1988,"YUG","Loligo","SQC","Loligo spp",205,0,1,0,1984.6
1988,"YUG","Merluccius","HKE","Merluccius merluccius",958,0,1,0,1984.6
1988,"YUG","Sardina","PIL","Sardina pilchardus",31509,0,1,0,1984.6
1988,"YUG","Sardinella","SAA","Sardinella aurita",1285,0,1,0,1984.6
1988,"YUG","Scomber","MAZ","Scomber spp",141,0,1,0,1984.6
1988,"YUG","Sepiidae,","CTL","Sepiidae, Sepiolidae",235,0,1,0,1984.6
1988,"ZAF","Engraulis","ANC","Engraulis capensis",682079,0,1,0,1984.6
1988,"ZAF","Katsuwonus","SKJ","Katsuwonus pelamis",157,0,1,0,1984.6
1988,"ZAF","Loliginidae,","SQU","Loliginidae, Ommastrephidae",532,0,1,0,1984.6
1988,"ZAF","Loligo","CHO","Loligo reynaudii",5412,0,1,0,1984.6
1988,"ZAF","Merluccius","HKC","Merluccius capensis, M.paradoxus",161023,0,1,0,1984.6
1988,"ZAF","Sardinella","SIX","Sardinella spp",4807,0,1,0,1984.6
1988,"ZAF","Sardinops","PIA","Sardinops ocellatus",101080,0,1,0,1984.6
1988,"ZAF","Scomber","VMA","Scomber colias",7417,0,1,0,1984.6
1988,"ZAF","Scomberomorus","COM","Scomberomorus commerson",13,0,1,0,1984.6
1989,"AGO","Auxis","FRZ","Auxis thazard, A. rochei",70,0,1,0,1984.6
1989,"AGO","Katsuwonus","SKJ","Katsuwonus pelamis",85,0,1,0,1984.6
1989,"AGO","Loliginidae,","SQU","Loliginidae, Ommastrephidae",170,0,1,0,1984.6
1989,"AGO","Merluccius","HKK","Merluccius capensis",2,0,1,0,1984.6
1989,"AGO","Sardinella","SIX","Sardinella spp",19940,0,1,0,1984.6
1989,"ALB","Merluccius","HKE","Merluccius merluccius",105,0,1,0,1984.6
1989,"ALB","Sardina","PIL","Sardina pilchardus",2535,0,1,0,1984.6
1989,"ANT","Katsuwonus","SKJ","Katsuwonus pelamis",40,0,1,0,1984.6
1989,"ARE","Auxis","FRZ","Auxis thazard, A. rochei",621,0,1,0,1984.6
1989,"ARE","Decapterus","SDX","Decapterus spp",1603,0,1,0,1984.6
1989,"ARE","Rastrelliger","RAG","Rastrelliger kanagurta",4778,0,1,0,1984.6
1989,"ARE","Sardinella","IOS","Sardinella longiceps",7114,0,1,0,1984.6
1989,"ARE","Sardinella","SIX","Sardinella spp",8468,0,1,0,1984.6
1989,"ARE","Scomberomorus","COM","Scomberomorus commerson",5933,0,1,0,1984.6
1989,"ARE","Scomberomorus","KGX","Scomberomorus spp",1483,0,1,0,1984.6
1989,"ARE","Stolephorus","STO","Stolephorus spp",7297,0,1,0,1984.6
1989,"ARG","Brevoortia","MHS","Brevoortia aurea",755,0,1,0,1984.6
1989,"ARG","Engraulis","ANA","Engraulis anchoita",20730,0,1,0,1984.6
1989,"ARG","Illex","SQA","Illex argentinus",23106,0,1,0,1984.6
1989,"ARG","Katsuwonus","SKJ","Katsuwonus pelamis",111,0,1,0,1984.6
1989,"ARG","Loligo","SQP","Loligo gahi",157,0,1,0,1984.6
1989,"ARG","Macruronus","GRM","Macruronus magellanicus",3033,0,1,0,1984.6
1989,"ARG","Merluccius","HKN","Merluccius australis",3139,0,1,0,1984.6
1989,"ARG","Merluccius","HKP","Merluccius hubbsi",294333,0,1,0,1984.6
1989,"ARG","Micromesistius","POS","Micromesistius australis",5000,0,1,0,1984.6
1989,"ARG","Scomber","VMA","Scomber colias",7966,0,1,0,1984.6
1989,"ASM","Katsuwonus","SKJ","Katsuwonus pelamis",55,0,1,0,1984.6
1989,"AUS","Katsuwonus","SKJ","Katsuwonus pelamis",1009,0,1,0,1984.6
1989,"AUS","Loliginidae,","SQU","Loliginidae, Ommastrephidae",1545,0,1,0,1984.6
1989,"AUS","Macruronus","GRN","Macruronus novaezelandiae",2235,0,1,0,1984.6
1989,"AUS","Scomberomorus","COM","Scomberomorus commerson",729,0,1,0,1984.6
1989,"AUS","Scomberomorus","KGX","Scomberomorus spp",241,0,1,0,1984.6
1989,"AUS","Sepiidae,","CTL","Sepiidae, Sepiolidae",210,0,1,0,1984.6
1989,"AZE","Clupeonella","CLA","Clupeonella cultriventris",50420,0,1,0,1984.6
1989,"BEL","Clupea","HER","Clupea harengus",434,0,1,0,1984.6
1989,"BEL","Loligo","SQC","Loligo spp",391,0,1,0,1984.6
1989,"BEL","Merluccius","HKE","Merluccius merluccius",136,0,1,0,1984.6
1989,"BEL","Scomber","MAC","Scomber scombrus",38,0,1,0,1984.6
1989,"BEL","Sprattus","SPR","Sprattus sprattus",9,0,1,0,1984.6
1989,"BEL","Trisopterus","BIB","Trisopterus luscus",507,0,1,0,1984.6
1989,"BEN","Auxis","FRZ","Auxis thazard, A. rochei",3,0,1,0,1984.6
1989,"BEN","Engraulis","ANE","Engraulis encrasicolus",139,0,1,0,1984.6
1989,"BEN","Katsuwonus","SKJ","Katsuwonus pelamis",7,0,1,0,1984.6
1989,"BEN","Sardinella","SIX","Sardinella spp",1822,0,1,0,1984.6
1989,"BEN","Scomber","VMA","Scomber colias",519,0,1,0,1984.6
1989,"BEN","Scomberomorus","MAW","Scomberomorus tritor",334,0,1,0,1984.6
1989,"BEN","Trichiurus","LHT","Trichiurus lepturus",30,0,1,0,1984.6
1989,"BGD","Scomberomorus","KGX","Scomberomorus spp",60,0,1,0,1984.6
1989,"BGD","Tenualosa","HIL","Tenualosa ilisha",191952,0,1,0,1984.6
1989,"BGR","Illex","SQA","Illex argentinus",7581,0,1,0,1984.6
1989,"BGR","Macruronus","GRM","Macruronus magellanicus",9160,0,1,0,1984.6
1989,"BGR","Merluccius","HKC","Merluccius capensis, M.paradoxus",179,0,1,0,1984.6
1989,"BGR","Merluccius","HKP","Merluccius hubbsi",112,0,1,0,1984.6
1989,"BGR","Micromesistius","POS","Micromesistius australis",8468,0,1,0,1984.6
1989,"BGR","Micromesistius","WHB","Micromesistius poutassou",360,0,1,0,1984.6
1989,"BGR","Sardinella","SIX","Sardinella spp",7,0,1,0,1984.6
1989,"BGR","Scomber","MAC","Scomber scombrus",754,0,1,0,1984.6
1989,"BGR","Sprattus","SPR","Sprattus sprattus",7403,0,1,0,1984.6
1989,"BHR","Scomberomorus","COM","Scomberomorus commerson",241,0,1,0,1984.6
1989,"BRA","Auxis","FRZ","Auxis thazard, A. rochei",700,0,1,0,1984.6
1989,"BRA","Brevoortia","MHS","Brevoortia aurea",3466,0,1,0,1984.6
1989,"BRA","Katsuwonus","SKJ","Katsuwonus pelamis",20750,0,1,0,1984.6
1989,"BRA","Loligo","SQC","Loligo spp",1386,0,1,0,1984.6
1989,"BRA","Merluccius","HKP","Merluccius hubbsi",8343,0,1,0,1984.6
1989,"BRA","Sardinella","BSR","Sardinella brasiliensis",78106,0,1,0,1984.6
1989,"BRA","Scomber","VMA","Scomber colias",5104,0,1,0,1984.6
1989,"BRA","Scomberomorus","BRS","Scomberomorus brasiliensis",5927,0,1,0,1984.6
1989,"BRA","Scomberomorus","KGM","Scomberomorus cavalla",2102,0,1,0,1984.6
1989,"BRA","Trichiurus","LHT","Trichiurus lepturus",1183,0,1,0,1984.6
1989,"BRB","Katsuwonus","SKJ","Katsuwonus pelamis",9,0,1,0,1984.6
1989,"BRB","Scomberomorus","KGX","Scomberomorus spp",68,0,1,0,1984.6
1989,"CAN","Clupea","HEP","Clupea pallasii",41008,0,1,0,1984.6
1989,"CAN","Clupea","HER","Clupea harengus",229239,0,1,0,1984.6
1989,"CAN","Illex","SQI","Illex illecebrosus",3160,0,1,0,1984.6
1989,"CAN","Mallotus","CAP","Mallotus villosus",91819,0,1,0,1984.6
1989,"CAN","Merluccius","HKS","Merluccius bilinearis",337,0,1,0,1984.6
1989,"CAN","Merluccius","NHA","Merluccius productus",74706,0,1,0,1984.6
1989,"CAN","Pandalus","PAN","Pandalus spp",21257,0,1,0,1984.6
1989,"CAN","Pandalus","PRA","Pandalus borealis",22403,0,1,0,1984.6
1989,"CAN","Placopecten","SCA","Placopecten magellanicus",92188,0,1,0,1984.6
1989,"CAN","Scomber","MAC","Scomber scombrus",20799,0,1,0,1984.6
1989,"CAN","Theragra","ALK","Theragra chalcogramma",434,0,1,0,1984.6
1989,"CHL","Engraulis","VET","Engraulis ringens",1687354,0,1,0,1984.6
1989,"CHL","Katsuwonus","SKJ","Katsuwonus pelamis",2,0,1,0,1984.6
1989,"CHL","Loliginidae,","SQU","Loliginidae, Ommastrephidae",27,0,1,0,1984.6
1989,"CHL","Macruronus","GRM","Macruronus magellanicus",227393,0,1,0,1984.6
1989,"CHL","Merluccius","HKN","Merluccius australis",57408,0,1,0,1984.6
1989,"CHL","Merluccius","PHA","Merluccius gayi",46881,0,1,0,1984.6
1989,"CHL","Micromesistius","POS","Micromesistius australis",5578,0,1,0,1984.6
1989,"CHL","Sardinops","CHP","Sardinops sagax",1589904,0,1,0,1984.6
1989,"CHL","Scomber","MAS","Scomber japonicus",39328,0,1,0,1984.6
1989,"CHL","Strangomera","CKI","Strangomera bentincki",159650,0,1,0,1984.6
1989,"CHN","Clupea","HEP","Clupea pallasii",5456,0,1,0,1984.6
1989,"CHN","Decapterus","SDX","Decapterus spp",3e+05,0,1,0,1984.6
1989,"CHN","Loliginidae,","SQU","Loliginidae, Ommastrephidae",152,0,1,0,1984.6
1989,"CHN","Scomber","MAS","Scomber japonicus",231625,0,1,0,1984.6
1989,"CHN","Scomberomorus","KGX","Scomberomorus spp",148079,0,1,0,1984.6
1989,"CHN","Sepiidae,","CTL","Sepiidae, Sepiolidae",58620,0,1,0,1984.6
1989,"CHN","Theragra","ALK","Theragra chalcogramma",20000,0,1,0,1984.6
1989,"CHN","Trichiurus","LHT","Trichiurus lepturus",416202,0,1,0,1984.6
1989,"CIV","Sardinella","SAA","Sardinella aurita",13221,0,1,0,1984.6
1989,"CIV","Sardinella","SAE","Sardinella maderensis",4909,0,1,0,1984.6
1989,"CIV","Scomber","VMA","Scomber colias",1084,0,1,0,1984.6
1989,"CIV","Trichiurus","LHT","Trichiurus lepturus",5723,0,1,0,1984.6
1989,"CMR","Sardinella","SIX","Sardinella spp",18000,0,1,0,1984.6
1989,"CMR","Trichiurus","LHT","Trichiurus lepturus",16,0,1,0,1984.6
1989,"COD","Sardinella","SIX","Sardinella spp",600,0,1,0,1984.6
1989,"COG","Katsuwonus","SKJ","Katsuwonus pelamis",11,0,1,0,1984.6
1989,"COG","Sardinella","SIX","Sardinella spp",11000,0,1,0,1984.6
1989,"COG","Trichiurus","LHT","Trichiurus lepturus",79,0,1,0,1984.6
1989,"COL","Loliginidae,","SQU","Loliginidae, Ommastrephidae",406,0,1,0,1984.6
1989,"COL","Scomberomorus","KGX","Scomberomorus spp",149,0,1,0,1984.6
1989,"COL","Scomberomorus","SIE","Scomberomorus sierra",367,0,1,0,1984.6
1989,"COM","Katsuwonus","SKJ","Katsuwonus pelamis",3800,0,1,0,1984.6
1989,"COM","Rastrelliger","RAX","Rastrelliger spp",200,0,1,0,1984.6
1989,"COM","Sardinella","SIX","Sardinella spp",1000,0,1,0,1984.6
1989,"CPV","Auxis","FRZ","Auxis thazard, A. rochei",105,0,1,0,1984.6
1989,"CPV","Katsuwonus","SKJ","Katsuwonus pelamis",971,0,1,0,1984.6
1989,"CRI","Katsuwonus","SKJ","Katsuwonus pelamis",30,0,1,0,1984.6
1989,"CRI","Loliginidae,","SQU","Loliginidae, Ommastrephidae",10,0,1,0,1984.6
1989,"CUB","Clupea","HER","Clupea harengus",447,0,1,0,1984.6
1989,"CUB","Illex","SQA","Illex argentinus",2185,0,1,0,1984.6
1989,"CUB","Illex","SQI","Illex illecebrosus",1257,0,1,0,1984.6
1989,"CUB","Katsuwonus","SKJ","Katsuwonus pelamis",1821,0,1,0,1984.6
1989,"CUB","Loliginidae,","SQU","Loliginidae, Ommastrephidae",94,0,1,0,1984.6
1989,"CUB","Merluccius","HKC","Merluccius capensis, M.paradoxus",1113,0,1,0,1984.6
1989,"CUB","Merluccius","HKP","Merluccius hubbsi",29,0,1,0,1984.6
1989,"CUB","Merluccius","HKS","Merluccius bilinearis",14541,0,1,0,1984.6
1989,"CUB","Merluccius","PHA","Merluccius gayi",2580,0,1,0,1984.6
1989,"CUB","Sardinella","SIX","Sardinella spp",109,0,1,0,1984.6
1989,"CUB","Sardinops","CHP","Sardinops sagax",669,0,1,0,1984.6
1989,"CUB","Scomber","MAC","Scomber scombrus",114,0,1,0,1984.6
1989,"CUB","Scomber","VMA","Scomber colias",6,0,1,0,1984.6
1989,"CUB","Scomberomorus","KGX","Scomberomorus spp",746,0,1,0,1984.6
1989,"CUB","Strangomera","CKI","Strangomera bentincki",4371,0,1,0,1984.6
1989,"CUB","Trichiurus","LHT","Trichiurus lepturus",23,0,1,0,1984.6
1989,"CYP","Merluccius","HKE","Merluccius merluccius",7,0,1,0,1984.6
1989,"DEU","Clupea","HER","Clupea harengus",103656,0,1,0,1984.6
1989,"DEU","Illex","SQA","Illex argentinus",15521,0,1,0,1984.6
1989,"DEU","Loligo","SQL","Loligo pealeii",1,0,1,0,1984.6
1989,"DEU","Merluccius","HKC","Merluccius capensis, M.paradoxus",5943,0,1,0,1984.6
1989,"DEU","Merluccius","HKE","Merluccius merluccius",36,0,1,0,1984.6
1989,"DEU","Merluccius","HKP","Merluccius hubbsi",75,0,1,0,1984.6
1989,"DEU","Merluccius","HKS","Merluccius bilinearis",7,0,1,0,1984.6
1989,"DEU","Micromesistius","WHB","Micromesistius poutassou",5540,0,1,0,1984.6
1989,"DEU","Sardinella","SIX","Sardinella spp",248,0,1,0,1984.6
1989,"DEU","Scomber","MAC","Scomber scombrus",42844,0,1,0,1984.6
1989,"DEU","Scomber","VMA","Scomber colias",402,0,1,0,1984.6
1989,"DEU","Scomberomorus","MAW","Scomberomorus tritor",16,0,1,0,1984.6
1989,"DEU","Sprattus","SPR","Sprattus sprattus",1742,0,1,0,1984.6
1989,"DEU","Trichiurus","LHT","Trichiurus lepturus",23,0,1,0,1984.6
1989,"DJI","Scomberomorus","KGX","Scomberomorus spp",37,0,1,0,1984.6
1989,"DNK","Ammodytes","SAN","Ammodytes spp",891870,0,1,0,1984.6
1989,"DNK","Clupea","HER","Clupea harengus",170611,0,1,0,1984.6
1989,"DNK","Merluccius","HKE","Merluccius merluccius",2057,0,1,0,1984.6
1989,"DNK","Micromesistius","WHB","Micromesistius poutassou",84289,0,1,0,1984.6
1989,"DNK","Pandalus","PRA","Pandalus borealis",8384,0,1,0,1984.6
1989,"DNK","Sardina","PIL","Sardina pilchardus",4667,0,1,0,1984.6
1989,"DNK","Scomber","MAC","Scomber scombrus",25381,0,1,0,1984.6
1989,"DNK","Sepiidae,","CTL","Sepiidae, Sepiolidae",18,0,1,0,1984.6
1989,"DNK","Sprattus","SPR","Sprattus sprattus",113555,0,1,0,1984.6
1989,"DNK","Trisopterus","NOP","Trisopterus esmarkii",200675,0,1,0,1984.6
1989,"DOM","Katsuwonus","SKJ","Katsuwonus pelamis",117,0,1,0,1984.6
1989,"DOM","Loligo","SQC","Loligo spp",46,0,1,0,1984.6
1989,"DOM","Scomberomorus","CER","Scomberomorus regalis",59,0,1,0,1984.6
1989,"DOM","Scomberomorus","KGM","Scomberomorus cavalla",1430,0,1,0,1984.6
1989,"DZA","Engraulis","ANE","Engraulis encrasicolus",2692,0,1,0,1984.6
1989,"DZA","Loligo","SQC","Loligo spp",331,0,1,0,1984.6
1989,"DZA","Merluccius","HKE","Merluccius merluccius",828,0,1,0,1984.6
1989,"DZA","Sardina","PIL","Sardina pilchardus",65531,0,1,0,1984.6
1989,"DZA","Sardinella","SIX","Sardinella spp",2809,0,1,0,1984.6
1989,"DZA","Scomber","MAC","Scomber scombrus",367,0,1,0,1984.6
1989,"ECU","Katsuwonus","SKJ","Katsuwonus pelamis",32295,0,1,0,1984.6
1989,"ECU","Loliginidae,","SQU","Loliginidae, Ommastrephidae",197,0,1,0,1984.6
1989,"ECU","Sardinops","CHP","Sardinops sagax",244614,0,1,0,1984.6
1989,"ECU","Scomber","MAS","Scomber japonicus",145577,0,1,0,1984.6
1989,"EGY","Sardinella","SIX","Sardinella spp",11415,0,1,0,1984.6
1989,"EGY","Scomber","MAS","Scomber japonicus",278,0,1,0,1984.6
1989,"EGY","Scomberomorus","COM","Scomberomorus commerson",49,0,1,0,1984.6
1989,"EGY","Sepiidae,","CTL","Sepiidae, Sepiolidae",774,0,1,0,1984.6
1989,"ESP","Auxis","FRZ","Auxis thazard, A. rochei",4458,0,1,0,1984.6
1989,"ESP","Engraulis","ANE","Engraulis encrasicolus",34316,0,1,0,1984.6
1989,"ESP","Illex","SQA","Illex argentinus",2115,0,1,0,1984.6
1989,"ESP","Illex","SQI","Illex illecebrosus",4724,0,1,0,1984.6
1989,"ESP","Katsuwonus","SKJ","Katsuwonus pelamis",101846,0,1,0,1984.6
1989,"ESP","Loliginidae,","SQU","Loliginidae, Ommastrephidae",3386,0,1,0,1984.6
1989,"ESP","Loligo","SQC","Loligo spp",1859,0,1,0,1984.6
1989,"ESP","Loligo","SQP","Loligo gahi",63156,0,1,0,1984.6
1989,"ESP","Macruronus","GRM","Macruronus magellanicus",425,0,1,0,1984.6
1989,"ESP","Merluccius","HKC","Merluccius capensis, M.paradoxus",155000,0,1,0,1984.6
1989,"ESP","Merluccius","HKE","Merluccius merluccius",29072,0,1,0,1984.6
1989,"ESP","Merluccius","HKM","Merluccius senegalensis",13740,0,1,0,1984.6
1989,"ESP","Merluccius","HKP","Merluccius hubbsi",12331,0,1,0,1984.6
1989,"ESP","Merluccius","HKS","Merluccius bilinearis",10,0,1,0,1984.6
