"year","years_since","years_since_tech_improve","post","group_text","group","country","species","genus","sci_name","landings","aquaculture","price_per_ton_wild"
1968,6,-15,1,"Salmon","1","JPN","PIN","Oncorhynchus","Oncorhynchus gorbuscha",46583,199,1799.09320621523
1968,6,-15,1,"Salmon","1","JPN","SOC","Oncorhynchus","Oncorhynchus nerka",22247,199,1326.90750658481
1968,6,-15,1,"Salmon","1","NOR","SAL","Salmo","Salmo salar",1723,199,5413.3475925501
1968,6,-15,1,"Salmon","1","POL","SAL","Salmo","Salmo salar",200,199,5413.3475925501
1968,6,-15,1,"Salmon","1","SUN","CHI","Oncorhynchus","Oncorhynchus tshawytscha",800,199,5797.3320941257
1968,6,-15,1,"Salmon","1","SUN","COH","Oncorhynchus","Oncorhynchus kisutch",3300,199,4164.67057374564
1968,6,-15,1,"Salmon","1","SUN","PIN","Oncorhynchus","Oncorhynchus gorbuscha",16600,199,1799.09320621523
1968,6,-15,1,"Salmon","1","SUN","SOC","Oncorhynchus","Oncorhynchus nerka",2400,199,1326.90750658481
1968,6,-15,1,"Salmon","1","SUN","SAL","Salmo","Salmo salar",1000,199,5413.3475925501
1968,6,-15,1,"Salmon","1","SWE","SAL","Salmo","Salmo salar",705,199,5413.3475925501
1968,6,-15,1,"Salmon","1","USA","CHI","Oncorhynchus","Oncorhynchus tshawytscha",11720,199,5797.3320941257
1968,6,-15,1,"Salmon","1","USA","COH","Oncorhynchus","Oncorhynchus kisutch",17863,199,4164.67057374564
1968,6,-15,1,"Salmon","1","USA","PIN","Oncorhynchus","Oncorhynchus gorbuscha",67346,199,1799.09320621523
1968,6,-15,1,"Salmon","1","USA","SOC","Oncorhynchus","Oncorhynchus nerka",69885,199,1326.90750658481
1969,7,-14,1,"Salmon","1","CAN","CHI","Oncorhynchus","Oncorhynchus tshawytscha",6400,246,5723.00376847625
1969,7,-14,1,"Salmon","1","CAN","COH","Oncorhynchus","Oncorhynchus kisutch",8000,246,4505.97029616604
1969,7,-14,1,"Salmon","1","CAN","PIN","Oncorhynchus","Oncorhynchus gorbuscha",6300,246,1585.38344310631
1969,7,-14,1,"Salmon","1","CAN","SOC","Oncorhynchus","Oncorhynchus nerka",10900,246,3508.58675719046
1969,7,-14,1,"Salmon","1","CAN","SAL","Salmo","Salmo salar",2000,246,5406.91433578189
1969,7,-14,1,"Salmon","1","DEU","SAL","Salmo","Salmo salar",200,246,5406.91433578189
1969,7,-14,1,"Salmon","1","DNK","SAL","Salmo","Salmo salar",2400,246,5406.91433578189
1969,7,-14,1,"Salmon","1","FIN","SAL","Salmo","Salmo salar",600,246,5406.91433578189
1969,7,-14,1,"Salmon","1","FRO","SAL","Salmo","Salmo salar",215,246,5406.91433578189
1969,7,-14,1,"Salmon","1","GBR","SAL","Salmo","Salmo salar",2000,246,5406.91433578189
1969,7,-14,1,"Salmon","1","GRL","SAL","Salmo","Salmo salar",1303,246,5406.91433578189
1969,7,-14,1,"Salmon","1","IRL","SAL","Salmo","Salmo salar",1700,246,5406.91433578189
1969,7,-14,1,"Salmon","1","ISL","SAL","Salmo","Salmo salar",100,246,5406.91433578189
1969,7,-14,1,"Salmon","1","JPN","CHI","Oncorhynchus","Oncorhynchus tshawytscha",1600,246,5723.00376847625
1969,7,-14,1,"Salmon","1","JPN","COH","Oncorhynchus","Oncorhynchus kisutch",9600,246,4505.97029616604
1969,7,-14,1,"Salmon","1","JPN","PIN","Oncorhynchus","Oncorhynchus gorbuscha",74469,246,1585.38344310631
1969,7,-14,1,"Salmon","1","JPN","SOC","Oncorhynchus","Oncorhynchus nerka",15535,246,3508.58675719046
1969,7,-14,1,"Salmon","1","NOR","SAL","Salmo","Salmo salar",1495,246,5406.91433578189
1969,7,-14,1,"Salmon","1","POL","SAL","Salmo","Salmo salar",100,246,5406.91433578189
1969,7,-14,1,"Salmon","1","SUN","CHI","Oncorhynchus","Oncorhynchus tshawytscha",1200,246,5723.00376847625
1969,7,-14,1,"Salmon","1","SUN","COH","Oncorhynchus","Oncorhynchus kisutch",3400,246,4505.97029616604
1969,7,-14,1,"Salmon","1","SUN","PIN","Oncorhynchus","Oncorhynchus gorbuscha",63500,246,1585.38344310631
1969,7,-14,1,"Salmon","1","SUN","SOC","Oncorhynchus","Oncorhynchus nerka",1700,246,3508.58675719046
1969,7,-14,1,"Salmon","1","SUN","SAL","Salmo","Salmo salar",500,246,5406.91433578189
1969,7,-14,1,"Salmon","1","SWE","SAL","Salmo","Salmo salar",703,246,5406.91433578189
1969,7,-14,1,"Salmon","1","USA","CHI","Oncorhynchus","Oncorhynchus tshawytscha",12715,246,5723.00376847625
1969,7,-14,1,"Salmon","1","USA","COH","Oncorhynchus","Oncorhynchus kisutch",9973,246,4505.97029616604
1969,7,-14,1,"Salmon","1","USA","PIN","Oncorhynchus","Oncorhynchus gorbuscha",50900,246,1585.38344310631
1969,7,-14,1,"Salmon","1","USA","SOC","Oncorhynchus","Oncorhynchus nerka",36971,246,3508.58675719046
1970,8,-13,1,"Salmon","1","CAN","CHI","Oncorhynchus","Oncorhynchus tshawytscha",6600,544,6804.82990479119
1970,8,-13,1,"Salmon","1","CAN","COH","Oncorhynchus","Oncorhynchus kisutch",13600,544,4769.17261204806
1970,8,-13,1,"Salmon","1","CAN","PIN","Oncorhynchus","Oncorhynchus gorbuscha",24000,544,1549.945409364
1970,8,-13,1,"Salmon","1","CAN","SOC","Oncorhynchus","Oncorhynchus nerka",11400,544,3138.71480712984
1970,8,-13,1,"Salmon","1","CAN","SAL","Salmo","Salmo salar",2300,544,7765.02842095384
1970,8,-13,1,"Salmon","1","DEU","SAL","Salmo","Salmo salar",200,544,7765.02842095384
1970,8,-13,1,"Salmon","1","DNK","SAL","Salmo","Salmo salar",2200,544,7765.02842095384
1970,8,-13,1,"Salmon","1","FIN","SAL","Salmo","Salmo salar",600,544,7765.02842095384
1970,8,-13,1,"Salmon","1","FRO","SAL","Salmo","Salmo salar",282,544,7765.02842095384
1970,8,-13,1,"Salmon","1","GBR","SAL","Salmo","Salmo salar",1856,544,7765.02842095384
1970,8,-13,1,"Salmon","1","GRL","SAL","Salmo","Salmo salar",1267,544,7765.02842095384
1970,8,-13,1,"Salmon","1","IRL","SAL","Salmo","Salmo salar",1900,544,7765.02842095384
1970,8,-13,1,"Salmon","1","ISL","SAL","Salmo","Salmo salar",200,544,7765.02842095384
1970,8,-13,1,"Salmon","1","JPN","CHI","Oncorhynchus","Oncorhynchus tshawytscha",1600,544,6804.82990479119
1970,8,-13,1,"Salmon","1","JPN","COH","Oncorhynchus","Oncorhynchus kisutch",5400,544,4769.17261204806
1970,8,-13,1,"Salmon","1","JPN","PIN","Oncorhynchus","Oncorhynchus gorbuscha",38566,544,1549.945409364
1970,8,-13,1,"Salmon","1","JPN","SOC","Oncorhynchus","Oncorhynchus nerka",17936,544,3138.71480712984
1970,8,-13,1,"Salmon","1","NOR","SAL","Salmo","Salmo salar",1350,544,7765.02842095384
1970,8,-13,1,"Salmon","1","POL","SAL","Salmo","Salmo salar",100,544,7765.02842095384
1970,8,-13,1,"Salmon","1","SUN","CHI","Oncorhynchus","Oncorhynchus tshawytscha",1400,544,6804.82990479119
1970,8,-13,1,"Salmon","1","SUN","COH","Oncorhynchus","Oncorhynchus kisutch",4500,544,4769.17261204806
1970,8,-13,1,"Salmon","1","SUN","PIN","Oncorhynchus","Oncorhynchus gorbuscha",17500,544,1549.945409364
1970,8,-13,1,"Salmon","1","SUN","SOC","Oncorhynchus","Oncorhynchus nerka",4700,544,3138.71480712984
1970,8,-13,1,"Salmon","1","SUN","SAL","Salmo","Salmo salar",600,544,7765.02842095384
1970,8,-13,1,"Salmon","1","SWE","SAL","Salmo","Salmo salar",602,544,7765.02842095384
1970,8,-13,1,"Salmon","1","USA","CHI","Oncorhynchus","Oncorhynchus tshawytscha",14400,544,6804.82990479119
1970,8,-13,1,"Salmon","1","USA","COH","Oncorhynchus","Oncorhynchus kisutch",20550,544,4769.17261204806
1970,8,-13,1,"Salmon","1","USA","PIN","Oncorhynchus","Oncorhynchus gorbuscha",53400,544,1549.945409364
1970,8,-13,1,"Salmon","1","USA","SOC","Oncorhynchus","Oncorhynchus nerka",72400,544,3138.71480712984
1971,9,-12,1,"Salmon","1","CAN","CHI","Oncorhynchus","Oncorhynchus tshawytscha",8700,604,5311.13418494685
1971,9,-12,1,"Salmon","1","CAN","COH","Oncorhynchus","Oncorhynchus kisutch",14100,604,3594.32892830766
1971,9,-12,1,"Salmon","1","CAN","PIN","Oncorhynchus","Oncorhynchus gorbuscha",17600,604,1608.38531610853
1971,9,-12,1,"Salmon","1","CAN","SOC","Oncorhynchus","Oncorhynchus nerka",17400,604,3496.36232158851
1971,9,-12,1,"Salmon","1","CAN","SAL","Salmo","Salmo salar",1900,604,5559.49150137325
1971,9,-12,1,"Salmon","1","DEU","SAL","Salmo","Salmo salar",100,604,5559.49150137325
1971,9,-12,1,"Salmon","1","DNK","SAL","Salmo","Salmo salar",1800,604,5559.49150137325
1971,9,-12,1,"Salmon","1","FIN","SAL","Salmo","Salmo salar",600,604,5559.49150137325
1971,9,-12,1,"Salmon","1","FRO","SAL","Salmo","Salmo salar",232,604,5559.49150137325
1971,9,-12,1,"Salmon","1","GBR","SAL","Salmo","Salmo salar",1784,604,5559.49150137325
1971,9,-12,1,"Salmon","1","GRL","SAL","Salmo","Salmo salar",1449,604,5559.49150137325
1971,9,-12,1,"Salmon","1","IRL","SAL","Salmo","Salmo salar",1500,604,5559.49150137325
1971,9,-12,1,"Salmon","1","ISL","SAL","Salmo","Salmo salar",200,604,5559.49150137325
1971,9,-12,1,"Salmon","1","JPN","CHI","Oncorhynchus","Oncorhynchus tshawytscha",1200,604,5311.13418494685
1971,9,-12,1,"Salmon","1","JPN","COH","Oncorhynchus","Oncorhynchus kisutch",6800,604,3594.32892830766
1971,9,-12,1,"Salmon","1","JPN","PIN","Oncorhynchus","Oncorhynchus gorbuscha",55123,604,1608.38531610853
1971,9,-12,1,"Salmon","1","JPN","SOC","Oncorhynchus","Oncorhynchus nerka",11060,604,3496.36232158851
1971,9,-12,1,"Salmon","1","NOR","SAL","Salmo","Salmo salar",1730,604,5559.49150137325
1971,9,-12,1,"Salmon","1","POL","SAL","Salmo","Salmo salar",100,604,5559.49150137325
1971,9,-12,1,"Salmon","1","SUN","CHI","Oncorhynchus","Oncorhynchus tshawytscha",2000,604,5311.13418494685
1971,9,-12,1,"Salmon","1","SUN","COH","Oncorhynchus","Oncorhynchus kisutch",4400,604,3594.32892830766
1971,9,-12,1,"Salmon","1","SUN","PIN","Oncorhynchus","Oncorhynchus gorbuscha",61100,604,1608.38531610853
1971,9,-12,1,"Salmon","1","SUN","SOC","Oncorhynchus","Oncorhynchus nerka",2400,604,3496.36232158851
1971,9,-12,1,"Salmon","1","SUN","SAL","Salmo","Salmo salar",600,604,5559.49150137325
1971,9,-12,1,"Salmon","1","SWE","SAL","Salmo","Salmo salar",402,604,5559.49150137325
1971,9,-12,1,"Salmon","1","USA","CHI","Oncorhynchus","Oncorhynchus tshawytscha",13900,604,5311.13418494685
1971,9,-12,1,"Salmon","1","USA","COH","Oncorhynchus","Oncorhynchus kisutch",17810,604,3594.32892830766
1971,9,-12,1,"Salmon","1","USA","PIN","Oncorhynchus","Oncorhynchus gorbuscha",45000,604,1608.38531610853
1971,9,-12,1,"Salmon","1","USA","SOC","Oncorhynchus","Oncorhynchus nerka",48300,604,3496.36232158851
1972,10,-11,1,"Salmon","1","CAN","CHI","Oncorhynchus","Oncorhynchus tshawytscha",8400,679,6315.06085694186
1972,10,-11,1,"Salmon","1","CAN","COH","Oncorhynchus","Oncorhynchus kisutch",10500,679,6141.76860927624
1972,10,-11,1,"Salmon","1","CAN","PIN","Oncorhynchus","Oncorhynchus gorbuscha",18100,679,2196.74705551403
1972,10,-11,1,"Salmon","1","CAN","SOC","Oncorhynchus","Oncorhynchus nerka",9500,679,3447.53709819992
1972,10,-11,1,"Salmon","1","CAN","SAL","Salmo","Salmo salar",1500,679,3453.338224908
1972,10,-11,1,"Salmon","1","DEU","SAL","Salmo","Salmo salar",100,679,3453.338224908
1972,10,-11,1,"Salmon","1","DNK","SAL","Salmo","Salmo salar",1600,679,3453.338224908
1972,10,-11,1,"Salmon","1","FIN","SAL","Salmo","Salmo salar",700,679,3453.338224908
1972,10,-11,1,"Salmon","1","FRO","SAL","Salmo","Salmo salar",144,679,3453.338224908
1972,10,-11,1,"Salmon","1","GBR","SAL","Salmo","Salmo salar",2087,679,3453.338224908
1972,10,-11,1,"Salmon","1","GRL","SAL","Salmo","Salmo salar",1320,679,3453.338224908
1972,10,-11,1,"Salmon","1","IRL","SAL","Salmo","Salmo salar",1800,679,3453.338224908
1972,10,-11,1,"Salmon","1","ISL","SAL","Salmo","Salmo salar",200,679,3453.338224908
1972,10,-11,1,"Salmon","1","JPN","CHI","Oncorhynchus","Oncorhynchus tshawytscha",1200,679,6315.06085694186
1972,10,-11,1,"Salmon","1","JPN","COH","Oncorhynchus","Oncorhynchus kisutch",7500,679,6141.76860927624
1972,10,-11,1,"Salmon","1","JPN","PIN","Oncorhynchus","Oncorhynchus gorbuscha",32252,679,2196.74705551403
1972,10,-11,1,"Salmon","1","JPN","SOC","Oncorhynchus","Oncorhynchus nerka",11032,679,3447.53709819992
1972,10,-11,1,"Salmon","1","NOR","SAL","Salmo","Salmo salar",2112,679,3453.338224908
1972,10,-11,1,"Salmon","1","POL","SAL","Salmo","Salmo salar",100,679,3453.338224908
1972,10,-11,1,"Salmon","1","SUN","CHI","Oncorhynchus","Oncorhynchus tshawytscha",2200,679,6315.06085694186
1972,10,-11,1,"Salmon","1","SUN","COH","Oncorhynchus","Oncorhynchus kisutch",1900,679,6141.76860927624
1972,10,-11,1,"Salmon","1","SUN","PIN","Oncorhynchus","Oncorhynchus gorbuscha",20800,679,2196.74705551403
1972,10,-11,1,"Salmon","1","SUN","SOC","Oncorhynchus","Oncorhynchus nerka",1100,679,3447.53709819992
1972,10,-11,1,"Salmon","1","SUN","SAL","Salmo","Salmo salar",600,679,3453.338224908
1972,10,-11,1,"Salmon","1","SWE","SAL","Salmo","Salmo salar",402,679,3453.338224908
1972,10,-11,1,"Salmon","1","USA","CHI","Oncorhynchus","Oncorhynchus tshawytscha",12200,679,6315.06085694186
1972,10,-11,1,"Salmon","1","USA","COH","Oncorhynchus","Oncorhynchus kisutch",13980,679,6141.76860927624
1972,10,-11,1,"Salmon","1","USA","PIN","Oncorhynchus","Oncorhynchus gorbuscha",22700,679,2196.74705551403
1972,10,-11,1,"Salmon","1","USA","SOC","Oncorhynchus","Oncorhynchus nerka",22300,679,3447.53709819992
1973,11,-10,1,"Salmon","1","CAN","CHI","Oncorhynchus","Oncorhynchus tshawytscha",7600,922,9453.92147288941
1973,11,-10,1,"Salmon","1","CAN","COH","Oncorhynchus","Oncorhynchus kisutch",11200,922,8720.86930826355
1973,11,-10,1,"Salmon","1","CAN","PIN","Oncorhynchus","Oncorhynchus gorbuscha",13300,922,3095.97679453798
1973,11,-10,1,"Salmon","1","CAN","SOC","Oncorhynchus","Oncorhynchus nerka",21500,922,6833.06344672293
1973,11,-10,1,"Salmon","1","CAN","SAL","Salmo","Salmo salar",2200,922,6072.35195285095
1973,11,-10,1,"Salmon","1","DEU","SAL","Salmo","Salmo salar",100,922,6072.35195285095
1973,11,-10,1,"Salmon","1","DNK","SAL","Salmo","Salmo salar",1800,922,6072.35195285095
1973,11,-10,1,"Salmon","1","FIN","SAL","Salmo","Salmo salar",800,922,6072.35195285095
1973,11,-10,1,"Salmon","1","FRO","SAL","Salmo","Salmo salar",171,922,6072.35195285095
1973,11,-10,1,"Salmon","1","GBR","SAL","Salmo","Salmo salar",2299,922,6072.35195285095
1973,11,-10,1,"Salmon","1","GRL","SAL","Salmo","Salmo salar",1585,922,6072.35195285095
1973,11,-10,1,"Salmon","1","IRL","SAL","Salmo","Salmo salar",1900,922,6072.35195285095
1973,11,-10,1,"Salmon","1","ISL","SAL","Salmo","Salmo salar",300,922,6072.35195285095
1973,11,-10,1,"Salmon","1","JPN","CHI","Oncorhynchus","Oncorhynchus tshawytscha",1200,922,9453.92147288941
1973,11,-10,1,"Salmon","1","JPN","COH","Oncorhynchus","Oncorhynchus kisutch",10600,922,8720.86930826355
1973,11,-10,1,"Salmon","1","JPN","PIN","Oncorhynchus","Oncorhynchus gorbuscha",50480,922,3095.97679453798
1973,11,-10,1,"Salmon","1","JPN","SOC","Oncorhynchus","Oncorhynchus nerka",9437,922,6833.06344672293
1973,11,-10,1,"Salmon","1","NOR","SAL","Salmo","Salmo salar",2329,922,6072.35195285095
1973,11,-10,1,"Salmon","1","POL","SAL","Salmo","Salmo salar",100,922,6072.35195285095
1973,11,-10,1,"Salmon","1","SUN","CHI","Oncorhynchus","Oncorhynchus tshawytscha",2200,922,9453.92147288941
1973,11,-10,1,"Salmon","1","SUN","COH","Oncorhynchus","Oncorhynchus kisutch",2200,922,8720.86930826355
1973,11,-10,1,"Salmon","1","SUN","PIN","Oncorhynchus","Oncorhynchus gorbuscha",65000,922,3095.97679453798
1973,11,-10,1,"Salmon","1","SUN","SOC","Oncorhynchus","Oncorhynchus nerka",1700,922,6833.06344672293
1973,11,-10,1,"Salmon","1","SUN","SAL","Salmo","Salmo salar",1100,922,6072.35195285095
1973,11,-10,1,"Salmon","1","SWE","SAL","Salmo","Salmo salar",703,922,6072.35195285095
1973,11,-10,1,"Salmon","1","USA","CHI","Oncorhynchus","Oncorhynchus tshawytscha",16400,922,9453.92147288941
1973,11,-10,1,"Salmon","1","USA","COH","Oncorhynchus","Oncorhynchus kisutch",14550,922,8720.86930826355
1973,11,-10,1,"Salmon","1","USA","PIN","Oncorhynchus","Oncorhynchus gorbuscha",22400,922,3095.97679453798
1973,11,-10,1,"Salmon","1","USA","SOC","Oncorhynchus","Oncorhynchus nerka",23000,922,6833.06344672293
1974,12,-9,1,"Salmon","1","CAN","CHI","Oncorhynchus","Oncorhynchus tshawytscha",7637,1354,8883.8233680879
1974,12,-9,1,"Salmon","1","CAN","COH","Oncorhynchus","Oncorhynchus kisutch",10378,1354,6835.819076612
1974,12,-9,1,"Salmon","1","CAN","PIN","Oncorhynchus","Oncorhynchus gorbuscha",11207,1354,2948.95344450839
1974,12,-9,1,"Salmon","1","CAN","SOC","Oncorhynchus","Oncorhynchus nerka",21694,1354,7983.57902196788
1974,12,-9,1,"Salmon","1","CAN","SAL","Salmo","Salmo salar",2252,1354,810.56018908219
1974,12,-9,1,"Salmon","1","DEU","SAL","Salmo","Salmo salar",55,1354,810.56018908219
1974,12,-9,1,"Salmon","1","DNK","SAL","Salmo","Salmo salar",1890,1354,810.56018908219
1974,12,-9,1,"Salmon","1","FIN","SAL","Salmo","Salmo salar",772,1354,810.56018908219
1974,12,-9,1,"Salmon","1","FRA","SAL","Salmo","Salmo salar",1,1354,810.56018908219
1974,12,-9,1,"Salmon","1","FRO","SAL","Salmo","Salmo salar",110,1354,810.56018908219
1974,12,-9,1,"Salmon","1","GBR","SAL","Salmo","Salmo salar",1826,1354,810.56018908219
1974,12,-9,1,"Salmon","1","GRL","SAL","Salmo","Salmo salar",1162,1354,810.56018908219
1974,12,-9,1,"Salmon","1","IRL","SAL","Salmo","Salmo salar",2103,1354,810.56018908219
1974,12,-9,1,"Salmon","1","ISL","SAL","Salmo","Salmo salar",225,1354,810.56018908219
1974,12,-9,1,"Salmon","1","JPN","CHI","Oncorhynchus","Oncorhynchus tshawytscha",1867,1354,8883.8233680879
1974,12,-9,1,"Salmon","1","JPN","COH","Oncorhynchus","Oncorhynchus kisutch",9713,1354,6835.819076612
1974,12,-9,1,"Salmon","1","JPN","PIN","Oncorhynchus","Oncorhynchus gorbuscha",32537,1354,2948.95344450839
1974,12,-9,1,"Salmon","1","JPN","SOC","Oncorhynchus","Oncorhynchus nerka",8208,1354,7983.57902196788
1974,12,-9,1,"Salmon","1","NOR","SAL","Salmo","Salmo salar",2028,1354,810.56018908219
1974,12,-9,1,"Salmon","1","POL","SAL","Salmo","Salmo salar",119,1354,810.56018908219
1974,12,-9,1,"Salmon","1","PRT","SAL","Salmo","Salmo salar",17,1354,810.56018908219
1974,12,-9,1,"Salmon","1","SUN","CHI","Oncorhynchus","Oncorhynchus tshawytscha",1800,1354,8883.8233680879
1974,12,-9,1,"Salmon","1","SUN","COH","Oncorhynchus","Oncorhynchus kisutch",3900,1354,6835.819076612
1974,12,-9,1,"Salmon","1","SUN","PIN","Oncorhynchus","Oncorhynchus gorbuscha",32100,1354,2948.95344450839
1974,12,-9,1,"Salmon","1","SUN","SOC","Oncorhynchus","Oncorhynchus nerka",1000,1354,7983.57902196788
1974,12,-9,1,"Salmon","1","SUN","SAL","Salmo","Salmo salar",1926,1354,810.56018908219
1974,12,-9,1,"Salmon","1","SWE","SAL","Salmo","Salmo salar",672,1354,810.56018908219
1974,12,-9,1,"Salmon","1","USA","CHI","Oncorhynchus","Oncorhynchus tshawytscha",12844,1354,8883.8233680879
1974,12,-9,1,"Salmon","1","USA","COH","Oncorhynchus","Oncorhynchus kisutch",18640,1354,6835.819076612
1974,12,-9,1,"Salmon","1","USA","PIN","Oncorhynchus","Oncorhynchus gorbuscha",18182,1354,2948.95344450839
1974,12,-9,1,"Salmon","1","USA","SOC","Oncorhynchus","Oncorhynchus nerka",22125,1354,7983.57902196788
1975,13,-8,1,"Salmon","1","CAN","CHI","Oncorhynchus","Oncorhynchus tshawytscha",7289,1678,7923.92081645388
1975,13,-8,1,"Salmon","1","CAN","COH","Oncorhynchus","Oncorhynchus kisutch",7737,1678,7065.17219260368
1975,13,-8,1,"Salmon","1","CAN","PIN","Oncorhynchus","Oncorhynchus gorbuscha",10239,1678,2335.30559508032
1975,13,-8,1,"Salmon","1","CAN","SOC","Oncorhynchus","Oncorhynchus nerka",5681,1678,4677.17852744739
1975,13,-8,1,"Salmon","1","CAN","SAL","Salmo","Salmo salar",2190,1678,13008.8469390078
1975,13,-8,1,"Salmon","1","DEU","SAL","Salmo","Salmo salar",75,1678,13008.8469390078
1975,13,-8,1,"Salmon","1","DNK","SAL","Salmo","Salmo salar",1848,1678,13008.8469390078
1975,13,-8,1,"Salmon","1","FIN","SAL","Salmo","Salmo salar",752,1678,13008.8469390078
1975,13,-8,1,"Salmon","1","FRA","SAL","Salmo","Salmo salar",4,1678,13008.8469390078
1975,13,-8,1,"Salmon","1","FRO","SAL","Salmo","Salmo salar",288,1678,13008.8469390078
1975,13,-8,1,"Salmon","1","GBR","SAL","Salmo","Salmo salar",1779,1678,13008.8469390078
1975,13,-8,1,"Salmon","1","GRL","SAL","Salmo","Salmo salar",1171,1678,13008.8469390078
1975,13,-8,1,"Salmon","1","IRL","SAL","Salmo","Salmo salar",2267,1678,13008.8469390078
1975,13,-8,1,"Salmon","1","ISL","SAL","Salmo","Salmo salar",266,1678,13008.8469390078
1975,13,-8,1,"Salmon","1","JPN","CHI","Oncorhynchus","Oncorhynchus tshawytscha",1115,1678,7923.92081645388
1975,13,-8,1,"Salmon","1","JPN","COH","Oncorhynchus","Oncorhynchus kisutch",8161,1678,7065.17219260368
1975,13,-8,1,"Salmon","1","JPN","PIN","Oncorhynchus","Oncorhynchus gorbuscha",45936,1678,2335.30559508032
1975,13,-8,1,"Salmon","1","JPN","SOC","Oncorhynchus","Oncorhynchus nerka",7804,1678,4677.17852744739
1975,13,-8,1,"Salmon","1","NOR","SAL","Salmo","Salmo salar",2002,1678,13008.8469390078
1975,13,-8,1,"Salmon","1","POL","SAL","Salmo","Salmo salar",88,1678,13008.8469390078
1975,13,-8,1,"Salmon","1","SUN","CHI","Oncorhynchus","Oncorhynchus tshawytscha",2229,1678,7923.92081645388
1975,13,-8,1,"Salmon","1","SUN","COH","Oncorhynchus","Oncorhynchus kisutch",3310,1678,7065.17219260368
1975,13,-8,1,"Salmon","1","SUN","PIN","Oncorhynchus","Oncorhynchus gorbuscha",88415,1678,2335.30559508032
1975,13,-8,1,"Salmon","1","SUN","SOC","Oncorhynchus","Oncorhynchus nerka",1399,1678,4677.17852744739
1975,13,-8,1,"Salmon","1","SUN","SAL","Salmo","Salmo salar",1345,1678,13008.8469390078
1975,13,-8,1,"Salmon","1","SWE","SAL","Salmo","Salmo salar",661,1678,13008.8469390078
1975,13,-8,1,"Salmon","1","USA","CHI","Oncorhynchus","Oncorhynchus tshawytscha",13504,1678,7923.92081645388
1975,13,-8,1,"Salmon","1","USA","COH","Oncorhynchus","Oncorhynchus kisutch",12574,1678,7065.17219260368
1975,13,-8,1,"Salmon","1","USA","PIN","Oncorhynchus","Oncorhynchus gorbuscha",26422,1678,2335.30559508032
1975,13,-8,1,"Salmon","1","USA","SOC","Oncorhynchus","Oncorhynchus nerka",23731,1678,4677.17852744739
1976,14,-7,1,"Salmon","1","CAN","CHI","Oncorhynchus","Oncorhynchus tshawytscha",7776,2116,11082.677392706
1976,14,-7,1,"Salmon","1","CAN","COH","Oncorhynchus","Oncorhynchus kisutch",9322,2116,9231.53519571671
1976,14,-7,1,"Salmon","1","CAN","PIN","Oncorhynchus","Oncorhynchus gorbuscha",17056,2116,2534.97468027859
1976,14,-7,1,"Salmon","1","CAN","SOC","Oncorhynchus","Oncorhynchus nerka",12339,2116,5803.92613368558
1976,14,-7,1,"Salmon","1","CAN","SAL","Salmo","Salmo salar",2209,2116,15709.7126995865
1976,14,-7,1,"Salmon","1","DEU","SAL","Salmo","Salmo salar",67,2116,15709.7126995865
1976,14,-7,1,"Salmon","1","DNK","SAL","Salmo","Salmo salar",1685,2116,15709.7126995865
1976,14,-7,1,"Salmon","1","FIN","SAL","Salmo","Salmo salar",781,2116,15709.7126995865
1976,14,-7,1,"Salmon","1","FRA","SAL","Salmo","Salmo salar",2,2116,15709.7126995865
1976,14,-7,1,"Salmon","1","FRO","SAL","Salmo","Salmo salar",40,2116,15709.7126995865
1976,14,-7,1,"Salmon","1","GBR","SAL","Salmo","Salmo salar",1123,2116,15709.7126995865
1976,14,-7,1,"Salmon","1","GRL","SAL","Salmo","Salmo salar",1175,2116,15709.7126995865
1976,14,-7,1,"Salmon","1","IRL","SAL","Salmo","Salmo salar",1540,2116,15709.7126995865
1976,14,-7,1,"Salmon","1","ISL","SAL","Salmo","Salmo salar",225,2116,15709.7126995865
1976,14,-7,1,"Salmon","1","JPN","CHI","Oncorhynchus","Oncorhynchus tshawytscha",1604,2116,11082.677392706
1976,14,-7,1,"Salmon","1","JPN","COH","Oncorhynchus","Oncorhynchus kisutch",7697,2116,9231.53519571671
1976,14,-7,1,"Salmon","1","JPN","PIN","Oncorhynchus","Oncorhynchus gorbuscha",29629,2116,2534.97468027859
1976,14,-7,1,"Salmon","1","JPN","SOC","Oncorhynchus","Oncorhynchus nerka",8900,2116,5803.92613368558
1976,14,-7,1,"Salmon","1","NOR","SAL","Salmo","Salmo salar",1567,2116,15709.7126995865
1976,14,-7,1,"Salmon","1","POL","SAL","Salmo","Salmo salar",103,2116,15709.7126995865
1976,14,-7,1,"Salmon","1","SUN","CHI","Oncorhynchus","Oncorhynchus tshawytscha",1956,2116,11082.677392706
1976,14,-7,1,"Salmon","1","SUN","COH","Oncorhynchus","Oncorhynchus kisutch",3556,2116,9231.53519571671
1976,14,-7,1,"Salmon","1","SUN","PIN","Oncorhynchus","Oncorhynchus gorbuscha",53748,2116,2534.97468027859
1976,14,-7,1,"Salmon","1","SUN","SOC","Oncorhynchus","Oncorhynchus nerka",1170,2116,5803.92613368558
1976,14,-7,1,"Salmon","1","SUN","SAL","Salmo","Salmo salar",215,2116,15709.7126995865
1976,14,-7,1,"Salmon","1","SWE","SAL","Salmo","Salmo salar",640,2116,15709.7126995865
