Country,Production_Area,Environment,Species,Year,Quantity,Quantity_Symbol,Value,Value_Symbol
768,1,1,CTO,2000,0,-,0,
724,37,3,BFT,2007,820,,12300000,
724,37,3,BFT,2008,640,,12593166.98,
768,1,1,CTO,1997,3,,2574,
768,1,1,CTO,1998,0,0,0,
768,1,1,CTO,1999,0,-,0,
724,37,3,BFT,2009,480,,6693462.528,
484,77,3,ABF,1992,0,-,0,
768,1,1,TLN,1984,40,,45920,
768,1,1,TLN,1985,30,,33675,
768,1,1,TLN,1986,14,,24301.2,
768,1,1,TLN,1987,14,,30312.1,
768,1,1,TLN,1988,14,,30621.5,
768,1,1,TLN,1989,14,,28564.9,
768,1,1,TLN,1990,22,,40513,
768,1,1,TLN,1991,22,,41800,
768,1,1,TLN,1992,150,,270000,
768,1,1,TLN,1993,150,,265500,
768,1,1,TLN,1994,150,,270000,
768,1,1,TLN,1995,20,,40100,
768,1,1,TLN,1996,21,,41055,
768,1,1,TLN,1997,17,,29172,
768,1,1,TLN,1998,25,,42375,
682,51,2,TLP,2005,0,-,0,
780,2,1,HSR,2000,1,,2000,
780,2,1,HSR,2001,1,,2000,
780,2,1,HSR,2002,1,F,2000,
780,2,1,HSR,1994,0,0,0,
780,2,1,HSR,1995,0,0,0,
780,2,1,HSR,1996,0,0,0,
780,2,1,HSR,1997,0,0,0,
780,2,1,HSR,1998,0,0,0,
780,2,1,HSR,1999,1,,2000,
780,2,1,TLP,2000,21,,42000,
780,2,1,TLP,2001,6,,15000,
780,2,1,TLP,2002,6,F,15000,
780,2,1,TLP,1989,2,F,4000,
780,2,1,TLP,1990,2,F,4000,
372,5,1,FRF,1973,0,-,,
372,5,1,FRF,1974,0,-,,
372,5,1,FRF,1975,0,-,,
372,5,1,FRF,1976,0,-,,
372,5,1,FRF,1977,0,-,,
372,5,1,FRF,1978,0,-,,
372,5,1,FRF,1979,0,-,,
372,5,1,FRF,1980,0,-,,
372,5,1,FRF,1981,0,-,,
372,5,1,FRF,1982,0,-,,
372,5,1,FRF,1983,0,-,,
372,5,1,FRF,1984,0,-,0,
372,5,1,FRF,1985,0,-,0,
372,5,1,FRF,1986,0,-,0,
372,5,1,FRF,1987,0,-,0,
372,5,1,FRF,1988,0,-,0,
372,5,1,FRF,1989,0,-,0,
372,5,1,FRF,1990,0,-,0,
372,5,1,FRF,1991,0,-,0,
372,5,1,FRF,1992,0,-,0,
372,5,1,FRF,1993,0,-,0,
372,5,1,FRF,1994,0,-,0,
372,5,1,FRF,1995,0,-,0,
372,5,1,FRF,1996,0,-,0,
372,5,1,FRF,1997,0,-,0,
372,5,1,FRF,1998,0,-,0,
372,5,1,FRF,1999,0,-,0,
372,5,1,FRF,2000,0,-,0,
372,5,1,FRF,2001,0,-,0,
372,5,1,FRF,2002,0,-,0,
372,5,1,FRF,2003,0,-,0,
372,5,1,FRF,2004,0,-,0,
372,5,1,FRF,2005,0,-,0,
372,5,1,FRF,2006,0,-,0,
372,5,1,FRF,2007,0,-,0,
372,5,1,FRF,2008,0,-,0,
372,5,1,FRF,2009,0,-,0,
372,5,1,FRF,2010,0,-,0,
372,5,1,FRF,2011,0,-,0,
372,5,1,FRF,2012,0,-,0,
372,5,1,FRF,2013,0,-,0,
398,4,1,STU,2014,28,,280000,
524,4,1,FCP,2013,5392,,14557663.99,
524,4,1,LRH,2013,3626,,9789705.051,
188,77,2,PNV,2010,3215,,19290000,
524,4,1,CMG,2013,6603,,17827198.69,
188,77,2,PNV,2011,3028,,18168000,
524,4,1,CTT,2013,1061,,2864555.174,
524,4,1,FCG,2013,2484,,6706460.934,
524,4,1,SVC,2013,11018,,23797676.83,
524,4,1,BIC,2013,3776,,8155747.661,
524,4,1,FCY,2013,0,-,0,
524,4,1,TLN,2013,65,,140392.902,
524,4,1,CLZ,2012,1500,,2645338.725,
524,4,1,PGS,2012,236,,416199.9594,
524,4,1,TRR,2013,180,,1943901.72,
533,31,2,TLP,2013,0,-,0,
764,57,2,PNV,2005,84112,,233839031,
764,57,2,GIT,1986,25,,208357.1768,
764,57,2,GIT,1987,0,0,0,
764,57,2,GIT,1988,122,,922956.0592,
764,57,2,GIT,1989,2448,,11837878.79,
764,57,2,GIT,1990,4361,,24734807.02,
764,57,2,GIT,1991,12003,,70563236.4,
764,57,2,GIT,1992,21801,,119899722.5,
764,57,2,GIT,1993,34110,,195668571.3,
764,57,2,GIT,1994,43390,,267430793.8,
764,57,2,GIT,1995,49311,,303544563,
764,57,2,GIT,1996,56342,,376930707,
764,57,2,GIT,1997,44886,,323917265.9,
764,57,2,GIT,1998,45535,,259206545,
764,57,2,GIT,1999,44852,,291270854.6,
764,57,2,GIT,2000,51039,,364803114.4,
764,57,2,GIT,2001,50182,,264120570.1,
764,57,2,GIT,2002,31335,,168114919.7,
764,57,2,GIT,2003,27964,,103455938.8,
764,57,2,GIT,2004,14173,,49999644.04,
764,57,2,GIT,2005,1963,,7532506.831,
764,57,2,PNV,2006,121850,,330812904.5,
764,71,2,PNV,2006,358211,,962766068.9,
764,57,2,PNV,2007,127368,,327686913,
458,71,2,GIT,1990,2100,,13812369.48,
458,71,2,GIT,1991,2738,,20053419.75,
458,71,2,GIT,1992,1701,,10955613.69,
458,71,2,GIT,1993,1773,,11552095.42,
458,71,2,GIT,1994,2978,,22451474.26,
458,71,2,GIT,1995,3585,,27974629.56,
458,71,2,GIT,1996,3930,,34221312.92,
458,71,2,GIT,1997,5073,,41363483.5,
458,71,2,GIT,1998,5211,,38909680,
458,71,2,GIT,1999,7528,,55407348.07,
458,71,2,GIT,2000,10484,,81996571.76,
458,71,2,GIT,2001,17829,,134280574.8,
458,71,2,GIT,2002,15066,,99951815.4,
458,71,2,GIT,2003,14329,,90461963.16,
458,71,2,GIT,2004,14524,,91646440,
458,71,2,GIT,2005,15891,,94623801.72,
458,71,2,GIT,2006,12333,,78418531.99,
458,71,2,GIT,2007,7224,,47484938.94,
458,71,2,GIT,2008,8938,,58042727.01,
458,71,2,GIT,2009,11821,,71985811.76,
458,71,2,GIT,2010,13331,,84514285.41,
458,71,2,GIT,2011,4100,,29729347.29,
604,87,3,GLS,2013,0,-,0,
764,71,2,PNV,2007,381078,,1032772064,
764,57,2,PNV,2008,131288,,393185458,
764,71,2,PNV,2008,370106,,1114968382,
764,57,2,GIT,2006,773,,2613283.574,
764,71,2,GIT,2006,13213,,41241192.52,
764,57,2,GIT,2007,1930,,5625463.446,
764,71,2,GIT,2007,12388,,37407594.57,
764,57,2,GIT,2008,1109,,3496931.53,
764,71,2,GIT,2008,3636,,11919770.22,
710,1,1,CRT,2006,2,F,42560,
710,1,1,CRT,2007,2,F,42560,
710,1,1,CRT,2008,8,,170240,
710,1,1,CRT,2009,8,F,170240,
710,1,1,CRT,2010,0.8,,17600,
710,1,1,CRT,2011,0.8,,17600,
710,1,1,CRT,2012,3.5,,76889.07979,
710,1,1,CRT,2013,5,F,93497.33574,
454,1,1,TRR,2014,104.96,,766208,
524,4,1,FCP,2014,6470,,17876400.53,
524,4,1,LRH,2014,4315,,11922205.3,
524,4,1,CMG,2014,10535,,29107863.93,
524,4,1,CTT,2014,1260,,3481339.208,
524,4,1,FCG,2014,3010,,8316532.551,
524,4,1,SVC,2014,11050,,22204212.55,
524,4,1,BIC,2014,4515,,10206653.59,
524,4,1,FCY,2014,0,-,0,
524,4,1,TLN,2014,273,,617146.4959,
524,4,1,CLZ,2014,1280,,2572071.68,
524,4,1,PGS,2014,500,,1004715.5,
524,4,1,TRR,2014,192,,1929053.76,
554,6,1,CHI,2014,1084,,9726807.835,
554,81,3,CHI,2014,9756,,87541270.52,
554,81,3,OYG,2014,1509,,9152282.106,
392,61,3,GAZ,1997,0,-,0,
392,61,3,GAZ,1998,0,-,0,
392,61,3,GAZ,1999,0,-,0,
392,61,3,GAZ,2000,0,-,0,
392,61,3,GAZ,2001,0,-,0,
392,61,3,GAZ,2002,0,-,0,
392,61,3,VLO,1970,0,-,,
392,61,3,VLO,1971,0,-,,
392,61,3,VLO,1972,0,-,,
392,61,3,VLO,1973,0,-,,
392,61,3,VLO,1974,0,-,,
392,61,3,VLO,1975,0,-,,
840,21,2,CRB,1984,0,-,0,
704,4,1,FCP,2014,103789,,226257256.8,
662,2,1,TLN,2006,0.49,,1609.739131,
662,2,1,TLN,2007,0.3,,1466.666665,
662,2,1,TLN,2011,5.1,,18888.88887,
662,2,1,TLN,2012,7,,20740.74074,
662,2,1,TLN,2013,11,,26481.48148,
662,2,1,PRF,2006,0.053,,654.8437896,
662,2,1,PRF,2007,0.09,,1099.999999,
662,2,1,PRF,2008,0.24,,1475.555554,
662,2,1,PRF,2009,0.26,,2366,
662,2,1,PRF,2010,2,,18518.51852,
662,2,1,PRF,2011,5.8,,64444.44438,
662,2,1,PRF,2012,6,,55555.55556,
662,2,1,PRF,2013,7.3,,67592.5926,
662,31,3,EMX,2012,14.9,,21908.51852,
372,27,3,MUS,2015,16015,,14038809.06,
662,31,3,GLS,2012,0,-,0,
504,37,3,BSS,2015,181,,1377698.99,
840,21,2,CRB,1985,0,-,0,
840,21,2,CRB,1986,0,-,0,
840,21,2,CRB,1987,0,-,0,
840,21,2,CRB,1988,0,-,0,
840,21,2,CRB,1989,0,-,0,
840,21,2,CRB,1990,0,-,0,
840,21,2,CRB,1991,0,-,0,
840,21,2,CRB,1992,0,-,0,
840,21,2,CRB,1993,0,-,0,
840,21,2,CRB,1994,0,-,0,
840,21,2,CRB,1995,0,-,0,
840,21,2,CRB,1996,0,-,0,
840,21,2,CRB,1997,115,,1710050,
840,21,2,CRB,1998,212,,2071240,
840,21,2,CRB,1999,129,,1964670,
840,21,2,CRB,2000,488,,4289520,
504,34,2,OYG,2015,289,,550678.0151,
862,3,1,QMR,2015,36,,916584.4512,
702,71,2,PNV,2005,35,,379400,
702,71,2,PNV,2006,1,,18000,
408,4,1,CLZ,1983,0,-,,
408,4,1,CLZ,1984,0,-,0,
850,2,1,TLN,2012,5,F,35000,
408,4,1,CLZ,1985,0,-,0,
850,2,1,TLP,2012,5,F,35000,
408,4,1,CLZ,1986,0,-,0,
798,71,3,MIL,2012,2.5,F,5000,
798,71,3,MIL,2013,2.5,F,5000,
626,4,1,FCP,2012,25,F,62500,
408,4,1,CLZ,1987,0,-,0,
626,4,1,TLP,2012,25,F,62500,
408,4,1,CLZ,1988,0,-,0,
626,57,2,MIL,2012,5,F,12500,
408,4,1,CLZ,1989,0,-,0,
626,57,2,PEN,2012,1,F,4000,
408,4,1,CLZ,1990,0,-,0,
626,57,3,EMX,2012,1500,F,112500,
408,4,1,CLZ,1991,0,-,0,
840,21,2,CRB,2001,501,,4418820,
840,21,2,CRB,2002,121,,1620190,
840,21,2,CRB,2003,249,,2791290,
840,21,2,CRB,2004,45,,495900,
484,31,2,CAL,1970,0,-,,
484,31,2,CAL,1971,0,-,,
484,31,2,CAL,1972,0,-,,
484,31,2,CAL,1973,0,-,,
484,31,2,CAL,1974,0,-,,
484,31,2,CAL,1975,0,-,,
484,31,2,CAL,1976,0,-,,
484,31,2,CAL,1977,0,-,,
324,1,1,TLP,2012,200,F,715745,
408,4,1,CLZ,1992,0,-,0,
324,1,1,CLZ,2012,25,F,143149,
408,4,1,CLZ,1993,0,-,0,
324,1,1,FRF,2012,25,F,107361.75,
408,4,1,CLZ,1994,0,-,0,
408,4,1,CLZ,1995,0,-,0,
408,4,1,CLZ,1996,0,-,0,
226,1,1,TLM,2012,0,-,0,
408,4,1,CLZ,1997,0,-,0,
408,4,1,CLZ,1998,0,-,0,
408,4,1,CLZ,1999,0,-,0,
408,4,1,CLZ,2000,0,-,0,
408,4,1,CLZ,2001,100,F,250000,
470,37,2,TLN,2013,0,-,0,
470,37,2,TLL,2013,0,-,0,
470,37,3,ELE,2013,0,-,0,
470,37,3,TUR,2013,0,-,0,
470,37,3,BSS,2013,127,,922656.5499,
470,37,3,SBG,2013,2550,,14529360.33,
408,4,1,CLZ,2002,100,F,250000,
470,37,3,MZZ,2013,277,,1916754.6,
484,31,2,CAL,1978,0,-,,
484,31,2,CAL,1979,0,-,,
484,31,2,CAL,1980,0,-,,
484,31,2,CAL,1981,0,-,,
484,31,2,CAL,1982,0,-,,
484,31,2,CAL,1983,0,-,,
484,31,2,CAL,1984,0,-,0,
484,31,2,CAL,1985,0,-,0,
484,31,2,CAL,1986,0,-,0,
484,31,2,CAL,1987,0,-,0,
484,31,2,CAL,1988,0,-,0,
484,31,2,CAL,1989,0,-,0,
484,31,2,CAL,1990,0,-,0,
484,31,2,CAL,1991,0,-,0,
484,31,2,CAL,1992,0,-,0,
484,31,2,CAL,1993,0,-,0,
484,31,2,CAL,1994,0,-,0,
484,31,2,CAL,1995,0,-,0,
484,31,2,CAL,1996,0,-,0,
484,31,2,CAL,1997,0,-,0,
484,31,2,CAL,1998,0,-,0,
484,31,2,CAL,1999,0,-,0,
484,31,2,CAL,2000,1,,7000,
484,31,2,CAL,2001,0,-,0,
484,31,2,CAL,2002,0,-,0,
484,31,2,CAL,2003,0,-,0,
484,31,2,CAL,2004,0,-,0,
484,31,2,CAL,2005,0,0,0,
484,31,2,CAL,2006,0,0,0,
222,77,2,PNS,1985,93,,1302000,
222,77,2,PNS,1986,91,,1274000,
222,77,2,PNS,1987,255,,3060000,
222,77,2,PNS,1988,219,,2190000,
222,77,2,PNS,1989,219,,1324950,
222,77,2,PNS,1990,140,,847000,
222,77,2,PNS,1991,93,,790500,
222,77,2,PNS,1992,195,,825552,
222,77,2,PNS,1993,144,,648000,
222,77,2,PNS,1994,515,,3450448.5,
222,77,2,PNS,1995,244,,861739.68,
222,77,2,PNS,1996,205,,730078.8,
222,77,2,PNS,1997,217,,861377.16,
222,77,2,PNS,1998,17,F,55562.46,
608,71,2,PRC,1984,0,-,0,
826,5,1,FPI,1959,0,-,,
826,5,1,FPI,1960,0,-,,
826,5,1,FPI,1961,0,-,,
826,5,1,FPI,1962,0,-,,
826,5,1,FPI,1963,0,-,,
826,5,1,FPI,1964,0,-,,
826,5,1,FPI,1965,0,-,,
826,5,1,FPI,1966,0,-,,
826,5,1,FPI,1967,0,-,,
702,71,2,GBM,2012,0,-,0,
702,4,1,FGG,2015,2,,8732.467668,
702,4,1,FSS,2015,3.65,,21429.6212,
702,4,1,FIS,2015,190.443,,795486.1943,
702,71,3,MIL,2015,2358.487,,4110500.873,
702,71,3,GIP,2015,956.327,,5205515.639,
702,71,3,MUF,2015,436.201,,1601699.487,
702,71,3,EEN,2015,3.77,,64471.08109,
702,71,3,MAR,2015,149.504,,2141192.503,
702,71,3,ENI,2015,7.191,,258454.4744,
702,71,3,EWF,2015,8.59,,114805.7088,
702,71,3,GPX,2015,52.07,,818038.6675,
702,71,3,MPV,2015,0.23,,13780.26333,
702,71,3,PLM,2015,17.01,,543901.3121,
702,71,3,RES,2015,17.65,,138175.8007,
702,71,3,LJH,2015,36.592,,290247.4317,
702,71,3,SNA,2015,61.94,,528268.3029,
702,71,3,FOT,2015,179.7,,1362086.814,
702,71,3,SCN,2015,0.925,,8730.466477,
702,71,3,CXS,2015,0.03,,327.4675376,
702,71,3,POO,2015,195.543,,1064387.123,
702,71,3,GLT,2015,6.62,,38433.30759,
702,71,3,MZZ,2015,50.452,,202368.6974,
702,71,2,SCD,2008,0,-,0,
702,71,2,SCD,2009,0,-,0,
702,71,2,SCD,2010,0,-,0,
702,71,2,SCD,2011,0,-,0,
702,71,2,SCD,2012,0,-,0,
702,71,2,SCD,2013,0,-,0,
702,71,2,SCD,2014,0,-,0,
702,71,2,SCD,2015,3.7,,39876.0859,
702,71,3,MUD,2015,14.07,,259861.2095,
702,71,3,LMS,2015,15.21,,624147.2322,
702,71,2,GIT,2015,18.874,,392352.712,
702,71,2,PEN,2015,25.437,,366881.0501,
702,71,3,OYG,2015,0.02,,261.97403,
702,71,3,MSV,2015,906.07,,652758.7258,
702,4,1,FOK,2015,49,F,242471.5189,
705,5,1,FCP,2014,134,,427355.4801,
705,5,1,FCP,2015,126.7,,316326.3469,
705,5,1,FCC,2014,0,-,0,
705,5,1,FCY,2014,14.4,,59319.49201,
705,5,1,FCY,2015,34.5,,91876.95,
705,5,1,APR,2014,0,-,0,
705,5,1,TRR,2014,647.2,,2924089.511,
705,5,1,TRR,2015,656,,2547699,
705,5,1,SLZ,2014,2.1,,41858.51251,
705,5,1,SLZ,2015,141.7,,911956.4025,
705,5,1,TLV,2014,0,-,0,
705,37,3,BSS,2014,66,,543762.0101,
705,37,3,MZZ,2014,0,-,0,
705,37,3,MSM,2014,422,,280385.5917,
705,37,3,MSM,2015,573.3,,318074.0063,
144,4,1,FCP,2015,693,,765492.395,
144,4,1,LBM,2015,63,,69590.21772,
144,4,1,LRH,2015,1366,,1508892.657,
144,4,1,CMG,2015,252,,278360.8709,
144,4,1,CTT,2015,2446,,2701867.818,
144,4,1,FCG,2015,12,,13255.27957,
144,4,1,SVC,2015,55,,60753.36468,
144,4,1,BIC,2015,100,,110460.6631,
144,4,1,FCY,2015,2594,,2865349.6,
144,4,1,TLP,2015,16449,,24226232.62,
144,57,2,GIP,2015,36.5,,120989.3824,
144,4,1,PRF,2015,58,,512537.4766,
144,57,2,MUD,2015,12,,132552.7957,
144,57,2,GIT,2015,7090,,41768858.72,
144,57,2,EMA,2015,4760,,3505285.041,
752,5,1,ELE,2015,104,,912736.8343,
752,5,1,TRR,2015,7048,,26748312.71,
752,27,3,TRR,2015,1919,,7715342.163,
752,5,1,CHR,2015,1419,,9542144.139,
752,5,1,AYS,2015,1,,29471.81696,
752,27,3,MUS,2015,1525,,1103265.904,
768,1,1,TLN,2015,40,,101496.72,
768,1,1,TLP,2015,3,,7612.254,
768,1,1,CTO,2015,15,,32986.434,
792,4,1,FCP,2015,206,,499458.7871,
792,4,1,TLP,2015,12,,42932.40343,
792,4,1,STU,2015,28,,237192.6586,
792,4,1,TRO,2015,755,,2726277.842,
792,37,3,TRO,2015,685,,2531740.388,
792,4,1,TRR,2015,100411,,253101235.6,
792,37,3,TRR,2015,6187,,22706906.04,
792,37,3,BSS,2015,75164,,375313193.3,
792,37,3,COB,2015,61,,386879.4991,
792,37,3,MGR,2015,2801,,15828843.77,
792,37,3,SHR,2015,59,,281736.5056,
792,37,3,DEP,2015,90,,665274.8466,
792,37,3,DEC,2015,132,,829375.9754,
792,37,3,RPG,2015,143,,898490.64,
792,37,3,SBG,2015,51844,,245840684.6,
792,4,1,FRG,2015,43,,187215.7338,
800,1,1,FCP,2015,347,,647485.344,
800,1,1,TLN,2015,57329,,142630882.9,
800,1,1,CLZ,2015,59914,,130429422.8,
858,3,1,FCP,2014,2,F,5168.47044,
858,3,1,TLN,2014,3,F,23258.11698,
858,3,1,TLN,2015,0.288,,1905.714397,
858,3,1,PRL,2014,1,F,3014.94109,
858,3,1,PRL,2015,0.12,,308.7963144,
858,3,1,RMQ,2014,2,F,6029.88218,
858,3,1,RMQ,2015,0,-,0,
858,3,1,FRF,2014,10,F,21535.2935,
858,3,1,APR,2014,0,-,0,
858,3,1,APB,2014,190,F,3682535.189,
858,3,1,APB,2015,150.2,,828235.829,
858,3,1,STU,2014,7,F,4220917.526,
858,3,1,STU,2015,1.6,,794047.6656,
858,41,2,PEN,2014,0,-,0,
548,6,1,TLN,2015,2.962,,13600.81978,
548,6,1,BKR,2015,0.546,,5014.211748,
862,3,1,TLP,2015,37,,1295312.054,
862,3,1,CSM,2015,262,,7504535.194,
862,3,1,TXZ,2015,4790,,137201235,
862,3,1,TRR,2015,158,,6034180.97,
862,31,2,PNV,2015,13627,,1439853603,
862,31,3,MSL,2015,1.41,,26924.66825,
203,5,1,FCP,2015,17860,,36025074.06,
203,5,1,FTE,2015,152,,438877.8755,
203,5,1,FCG,2015,445,,886743.15,
203,5,1,SVC,2015,138,,123464.9027,
203,5,1,BIC,2015,239,,194388.0879,
203,5,1,FPI,2015,75,,393452.8767,
688,5,1,FCP,2012,5959,,20002232.05,
682,51,3,PNV,1954,0,-,,
688,5,1,FCG,2012,183,,331118.1504,
682,51,3,PNV,1955,0,-,,
682,51,3,PNV,1956,0,-,,
682,51,3,PNV,1957,0,-,,
688,5,1,FRF,2012,177,,320261.8176,
682,51,3,PNV,1958,0,-,,
688,5,1,TRS,2012,0,-,0,
682,51,3,PNV,1959,0,-,,
688,5,1,TRR,2012,809,,2196791.155,
682,51,3,PNV,1960,0,-,,
690,51,3,GIT,2012,0,-,0,
682,51,3,PNV,1961,0,-,,
682,51,3,PNV,1962,0,-,,
682,51,3,PNV,1963,0,-,,
682,51,3,PNV,1964,0,-,,
682,51,3,PNV,1965,0,-,,
144,57,3,CUX,1966,0,-,,
144,57,3,CUX,1967,0,-,,
705,5,1,FBM,2013,0,-,0,
705,5,1,FCP,2013,123,,392071.591,
705,5,1,FCC,2013,0,-,0,
705,5,1,FRO,2013,0,-,0,
705,5,1,FID,2013,0,-,0,
705,5,1,FCY,2013,32.2,,124023.1882,
705,5,1,APR,2013,0,-,0,
705,5,1,TRR,2013,582,,2705453.356,
705,5,1,SLZ,2013,109.5,,887141.6639,
705,5,1,TLV,2013,0,-,0,
705,37,3,BSS,2013,50,F,398446.7388,
705,37,3,MZZ,2013,0,-,0,
705,37,3,MSM,2013,327,,217153.4726,
705,37,3,CLX,2013,2,F,53126.23184,
748,1,1,TLM,2011,100,F,207617.145,
748,1,1,TLM,2012,100,F,183069.2376,
748,1,1,TLM,2013,100,F,155828.8929,
752,5,1,FCP,2013,0,-,0,
752,5,1,ELE,2013,92,,1070705.06,
752,27,3,SAL,2013,6,,64485.50611,
752,5,1,TRR,2013,6641,,31710762.98,
752,27,3,TRR,2013,3116,,14974578.57,
752,5,1,CHR,2013,1808,,14657002.8,
752,5,1,AYS,2013,1,,40564.45408,
752,27,3,OYF,2013,0,-,0,
752,27,3,MUS,2013,1702,,1567919.02,
756,5,1,TLN,2013,60,,240000,
756,5,1,FPE,2013,165,,1650000,
756,5,1,STU,2013,22,,330000,
756,5,1,TRS,2013,40,,600000,
756,5,1,CHR,2013,6,,90000,
756,5,1,WHF,2013,0,-,0,
834,1,1,TLN,2013,2980,,12650715.52,
834,1,1,TRR,2013,4,,35049.04523,
834,51,2,MIL,2013,203,,823210.7314,
834,51,2,GIT,2013,285,,2665199.792,
834,51,3,EMX,2013,6689,,179749.1572,
788,1,1,FCP,2013,317,,195228.7063,
788,1,1,BBK,2013,44,,27097.99078,
788,1,1,FRX,2013,0,-,0,
702,71,3,BMK,1954,0,-,,
702,71,3,BMK,1955,0,-,,
702,71,3,BMK,1956,0,-,,
702,71,3,BMK,1957,0,-,,
702,71,3,BMK,1958,0,-,,
702,71,3,BMK,1959,0,-,,
702,71,3,BMK,1960,0,-,,
702,71,3,BMK,1961,0,-,,
702,71,3,BMK,1962,0,-,,
702,71,3,BMK,1963,0,-,,
702,71,3,BMK,1964,0,-,,
702,71,3,BMK,1965,0,-,,
702,71,3,BMK,1966,0,-,,
702,71,3,BMK,1967,0,-,,
702,71,3,BMK,1968,0,-,,
702,71,3,BMK,1969,0,-,,
702,71,3,BMK,1970,0,-,,
702,71,3,BMK,1971,0,-,,
702,71,3,BMK,1972,0,-,,
702,71,3,BMK,1973,0,-,,
702,71,3,BMK,1974,0,-,,
702,71,3,BMK,1975,0,-,,
702,71,3,BMK,1976,0,-,,
702,71,3,BMK,1977,0,-,,
702,71,3,BMK,1978,0,-,,
702,71,3,BMK,1979,0,-,,
702,71,3,BMK,1980,0,-,,
702,71,3,BMK,1981,0,-,,
702,71,3,BMK,1982,0,-,,
702,71,3,BMK,1983,0,-,,
702,71,3,BMK,1984,0,-,0,
702,71,3,BMK,1985,0,-,0,
702,71,3,BMK,1986,0,-,0,
702,71,3,BMK,1987,0,-,0,
702,71,3,BMK,1988,0,-,0,
702,71,3,BMK,1989,0,-,0,
702,71,3,BMK,1990,0,-,0,
702,71,3,BMK,1991,0,-,0,
702,71,3,BMK,1992,0,-,0,
702,71,3,BMK,1993,0,-,0,
702,71,3,BMK,1994,0,-,0,
702,71,3,BMK,1995,0,-,0,
702,71,3,BMK,1996,0,-,0,
702,71,3,BMK,1997,0,-,0,
702,71,3,BMK,1998,0,-,0,
702,71,3,BMK,1999,0,-,0,
702,71,3,BMK,2000,0,-,0,
702,71,3,BMK,2001,0,-,0,
702,71,3,BMK,2002,0,-,0,
702,71,3,BMK,2003,0,-,0,
702,71,3,BMK,2004,0,-,0,
702,71,3,BMK,2005,0,-,0,
702,71,3,BMK,2006,0,-,0,
702,71,3,BMK,2007,0,-,0,
702,71,3,BMK,2008,0,-,0,
702,71,3,BMK,2009,0,-,0,
702,71,3,BMK,2010,0,-,0,
702,71,3,BMK,2011,0,-,0,
702,71,3,BMK,2012,0,-,0,
702,71,3,MAB,1950,0,-,,
702,71,3,MAB,1951,0,-,,
702,71,3,MAB,1952,0,-,,
702,71,3,MAB,1953,0,-,,
702,71,3,MAB,1954,0,-,,
702,71,3,MAB,1955,0,-,,
702,71,3,MAB,1956,0,-,,
702,71,3,MAB,1957,0,-,,
702,71,3,MAB,1958,0,-,,
702,71,3,MAB,1959,0,-,,
702,71,3,MAB,1960,0,-,,
702,71,3,MAB,1961,0,-,,
702,71,3,MAB,1962,0,-,,
702,71,3,MAB,1963,0,-,,
702,71,3,MAB,1964,0,-,,
702,71,3,MAB,1965,0,-,,
702,71,3,MAB,1966,0,-,,
702,71,3,MAB,1967,0,-,,
702,71,3,MAB,1968,0,-,,
702,71,3,MAB,1969,0,-,,
702,71,3,MAB,1970,0,-,,
702,71,3,MAB,1971,0,-,,
702,71,3,MAB,1972,0,-,,
702,71,3,MAB,1973,0,-,,
702,71,3,MAB,1974,0,-,,
702,71,3,MAB,1975,0,-,,
702,71,3,MAB,1976,0,-,,
702,71,3,MAB,1977,0,-,,
702,71,3,MAB,1978,0,-,,
702,71,3,MAB,1979,0,-,,
702,71,3,MAB,1980,0,-,,
554,81,3,MUZ,2014,97438,,437158995.3,
764,71,2,PNV,2002,60000,,139740000,
764,71,2,PNV,2003,124781,,301096553,
764,71,2,PNV,2004,204646,,594153602.4,
764,71,2,PNV,2005,290375,,807268982.2,
764,57,2,PNV,2009,134390,,431365022,
764,71,2,PNV,2009,436799,,1338308456,
764,57,2,PNV,2010,133110,,471125422.1,
764,71,2,PNV,2010,427965,,1487677420,
764,57,2,PNV,2011,140957,,607854635.7,
764,71,2,PNV,2011,462270,,1854118820,
764,57,2,PNV,2012,130151,,556024559.5,
764,71,2,PNV,2012,458219,,1786105767,
764,71,2,GIT,1950,0,-,,
764,71,2,GIT,1951,0,-,,
764,71,2,GIT,1952,0,-,,
764,71,2,GIT,1953,0,-,,
764,71,2,GIT,1954,0,-,,
764,71,2,GIT,1955,0,-,,
764,71,2,GIT,1956,0,-,,
764,71,2,GIT,1957,0,-,,
764,71,2,GIT,1958,0,-,,
764,71,2,GIT,1959,0,-,,
764,71,2,GIT,1960,0,-,,
764,71,2,GIT,1961,0,-,,
764,71,2,GIT,1962,0,-,,
764,71,2,GIT,1963,0,-,,
764,71,2,GIT,1964,0,-,,
764,71,2,GIT,1965,0,-,,
764,71,2,GIT,1966,0,-,,
764,71,2,GIT,1967,0,-,,
764,71,2,GIT,1968,0,-,,
764,71,2,GIT,1969,0,-,,
764,71,2,GIT,1970,0,-,,
764,71,2,GIT,1971,0,-,,
764,71,2,GIT,1972,0,-,,
764,71,2,GIT,1973,0,-,,
764,71,2,GIT,1974,0,-,,
818,1,2,FRF,2009,175,,211495.55,
818,1,2,FRF,2010,612,,729655.3718,
36,6,1,BYB,2013,256.5,,3173328.14,
584,71,3,OLX,2008,0,-,0,
818,1,2,FRF,2011,613,,1537559.365,
584,71,3,OLX,2009,0,-,0,
584,71,3,OLX,2010,0,-,0,
36,6,1,BYB,2014,306.3,,3706423.712,
